tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
3.459	0.000	99999.000	0.20000000	2.959	4.271	2.959	4.271	2.959	4.271	0.000	0.192	0.000	0.192	0.000	0.192	101.812	99999.000	101.812	99999.000	101.812	99999.000	4.371	0.014	99999.000	0.40000000	3.936	4.902	3.936	4.902	3.936	4.902	0.000	0.012	0.000	0.012	0.000	0.012	73.297	99999.000	73.297	99999.000	73.297	99999.000	0.120185	0.944925	0.894571	0.477614	0.850746	0.229176	0.268293
4.096	0.000	99999.000	0.10000000	3.846	4.824	3.846	4.824	3.846	4.824	0.000	0.011	0.000	0.011	0.000	0.011	63.844	99999.000	63.844	99999.000	63.844	99999.000	4.832	0.974	105.156	0.80000000	3.926	6.295	3.926	6.295	3.926	6.295	0.000	1.047	0.000	1.047	0.000	1.047	38.154	99999.000	38.154	99999.000	38.154	99999.000	0.206801	0.894347	0.851251	0.289721	0.815126	0.304818	0.140845
3.172	0.000	99999.000	0.30000000	2.385	3.344	2.385	3.344	2.385	3.344	0.000	0.490	0.000	0.490	0.000	0.490	49.469	99999.000	49.469	99999.000	49.469	99999.000	4.795	0.111	37.891	0.80000000	2.482	5.713	2.482	5.713	2.482	5.713	0.000	1.580	0.000	1.580	0.000	1.580	16.582	99999.000	16.582	99999.000	16.582	99999.000	0.110430	0.851163	0.769509	0.354260	0.800000	0.303208	0.308824
3.373	0.019	333.750	0.50000000	2.248	3.572	2.248	3.572	2.248	3.572	0.000	1.252	0.000	1.252	0.000	1.252	30.391	99999.000	30.391	99999.000	30.391	99999.000	4.150	0.248	163.750	0.80000000	3.025	4.488	3.025	4.488	3.025	4.488	0.000	0.911	0.000	0.911	0.000	0.911	24.619	99999.000	24.619	99999.000	24.619	99999.000	0.108281	0.895107	0.817221	0.426122	0.827869	0.239121	0.205479
2.598	0.000	99999.000	0.00000000	2.350	2.844	2.350	2.844	2.350	2.844	0.000	0.053	0.000	0.053	0.000	0.053	25.055	99999.000	25.055	99999.000	25.055	99999.000	2.961	0.000	99999.000	0.20000000	2.711	3.336	2.711	3.336	2.711	3.336	0.000	0.012	0.000	0.012	0.000	0.012	30.094	99999.000	30.094	99999.000	30.094	99999.000	0.058049	0.842667	0.793333	0.238710	0.776316	0.157537	0.220339
3.420	0.000	99999.000	0.10000000	3.057	3.842	3.057	3.842	3.057	3.842	0.000	0.026	0.000	0.026	0.000	0.026	25.172	99999.000	25.172	99999.000	25.172	99999.000	4.693	0.004	99999.000	0.50000000	4.145	5.143	4.145	5.143	4.145	5.143	0.000	0.009	0.000	0.009	0.000	0.009	44.000	99999.000	44.000	99999.000	44.000	99999.000	0.148769	0.900719	0.870620	0.232637	0.851562	0.285814	0.243243
3.625	0.016	99999.000	0.70000000	3.336	3.816	3.336	3.816	3.336	3.816	0.000	0.093	0.000	0.093	0.000	0.093	29.156	99999.000	29.156	99999.000	29.156	99999.000	3.906	1.062	139.375	0.70000000	2.672	6.439	2.672	6.439	2.672	6.439	0.000	0.578	0.000	0.578	0.000	0.578	21.783	99999.000	21.783	99999.000	21.783	99999.000	0.121770	0.903000	0.866000	0.276123	0.803150	0.230472	0.191781
2.877	1.174	20.791	0.10000000	1.244	4.502	1.244	4.502	1.244	4.502	0.000	2.621	0.000	2.621	0.000	2.621	9.752	99999.000	9.752	99999.000	9.752	99999.000	3.656	1.192	30.508	0.70000000	3.383	5.201	3.383	5.201	3.383	5.201	0.000	0.812	0.000	0.812	0.000	0.812	32.070	99999.000	32.070	99999.000	32.070	99999.000	0.086427	0.829768	0.737522	0.351444	0.787879	0.189559	0.234375
4.348	0.023	99999.000	0.80000000	4.004	5.062	4.004	5.062	4.004	5.062	0.000	0.032	0.000	0.032	0.000	0.032	100.875	99999.000	100.875	99999.000	100.875	99999.000	4.473	0.000	99999.000	0.00000000	4.133	4.914	4.133	4.914	4.133	4.914	0.000	0.014	0.000	0.014	0.000	0.014	81.031	99999.000	81.031	99999.000	81.031	99999.000	0.181338	0.901780	0.864206	0.276699	0.819549	0.258739	0.181818
3.990	0.000	99999.000	0.00000000	3.342	4.348	3.342	4.348	3.342	4.348	0.000	0.533	0.000	0.533	0.000	0.533	130.875	99999.000	130.875	99999.000	130.875	99999.000	5.502	0.000	99999.000	0.00000000	5.092	5.986	5.092	5.986	5.092	5.986	0.000	0.062	0.000	0.062	0.000	0.062	56.422	99999.000	56.422	99999.000	56.422	99999.000	0.186944	0.921806	0.885462	0.317308	0.839695	0.283343	0.187500
3.578	0.000	99999.000	0.00000000	3.252	3.848	3.252	3.848	3.252	3.848	0.000	0.026	0.000	0.026	0.000	0.026	66.344	99999.000	66.344	99999.000	66.344	99999.000	5.369	0.005	48.135	0.90000000	2.807	6.395	2.807	6.395	2.807	6.395	0.000	3.422	0.000	3.422	0.000	3.422	32.197	99999.000	32.197	99999.000	32.197	99999.000	0.171246	0.884420	0.858452	0.183455	0.853448	0.314653	0.164384
2.596	0.000	99999.000	0.70000000	2.299	2.924	2.299	2.924	2.299	2.924	0.000	0.035	0.000	0.035	0.000	0.035	25.445	99999.000	25.445	99999.000	25.445	99999.000	2.734	0.000	99999.000	0.00000000	2.182	2.898	2.182	2.898	2.182	2.898	0.000	0.267	0.000	0.267	0.000	0.267	34.039	99999.000	34.039	99999.000	34.039	99999.000	0.117968	0.904690	0.750150	0.618532	0.870229	0.359992	0.250000
3.275	0.004	99999.000	0.00000000	2.949	3.275	2.949	3.275	2.949	3.275	0.000	0.025	0.000	0.025	0.000	0.025	62.672	99999.000	62.672	99999.000	62.672	99999.000	4.154	0.251	37.500	0.80000000	2.301	4.836	2.301	4.836	2.301	4.836	0.000	1.255	0.000	1.255	0.000	1.255	40.703	99999.000	40.703	99999.000	40.703	99999.000	0.130207	0.792543	0.757170	0.145671	0.854369	0.236830	0.260870
3.246	0.000	99999.000	0.00000000	2.797	3.582	2.797	3.582	2.797	3.582	0.000	0.000	0.000	0.000	0.000	0.000	31.969	99999.000	31.969	99999.000	31.969	99999.000	4.621	0.000	201.875	0.70000000	3.322	5.346	3.322	5.346	3.322	5.346	0.000	1.236	0.000	1.236	0.000	1.236	54.062	99999.000	54.062	99999.000	54.062	99999.000	0.149335	0.934079	0.857371	0.537814	0.848000	0.305528	0.263158
3.508	0.000	99999.000	0.00000000	3.193	3.803	3.193	3.803	3.193	3.803	0.000	0.047	0.000	0.047	0.000	0.047	31.969	99999.000	31.969	99999.000	31.969	99999.000	4.535	0.148	67.168	1.00000000	2.012	5.916	2.012	5.916	2.012	5.916	0.000	2.102	0.000	2.102	0.000	2.102	33.105	99999.000	33.105	99999.000	33.105	99999.000	0.124729	0.871732	0.812038	0.317585	0.876923	0.229161	0.220779
3.527	0.002	99999.000	0.20000000	2.996	3.963	2.996	3.963	2.996	3.963	0.000	0.051	0.000	0.051	0.000	0.051	64.312	99999.000	64.312	99999.000	64.312	99999.000	4.906	0.011	99999.000	0.30000000	4.406	4.951	4.406	4.951	4.406	4.951	0.000	1.023	0.000	1.023	0.000	1.023	47.438	99999.000	47.438	99999.000	47.438	99999.000	0.128755	0.905436	0.841023	0.405171	0.824427	0.269821	0.250000
3.637	0.002	99999.000	0.30000000	3.219	3.895	3.219	3.895	3.219	3.895	0.000	0.237	0.000	0.237	0.000	0.237	115.250	99999.000	115.250	99999.000	115.250	99999.000	4.740	0.014	57.539	1.00000000	3.123	5.766	3.123	5.766	3.123	5.766	0.000	1.102	0.000	1.102	0.000	1.102	39.316	99999.000	39.316	99999.000	39.316	99999.000	0.116520	0.890857	0.835255	0.337500	0.825688	0.228334	0.140845
3.248	0.000	99999.000	0.00000000	2.982	3.646	2.982	3.646	2.982	3.646	0.000	0.199	0.000	0.199	0.000	0.199	56.812	99999.000	56.812	99999.000	56.812	99999.000	4.174	0.000	99999.000	0.00000000	3.973	4.498	3.973	4.498	3.973	4.498	0.000	0.364	0.000	0.364	0.000	0.364	201.188	99999.000	201.188	99999.000	201.188	99999.000	0.092324	0.886398	0.790234	0.458432	0.857143	0.232296	0.208333
3.637	0.002	99999.000	0.10000000	2.879	4.143	2.879	4.143	2.879	4.143	0.000	0.025	0.000	0.025	0.000	0.025	27.242	99999.000	27.242	99999.000	27.242	99999.000	4.918	0.012	38.535	0.70000000	3.590	6.939	3.590	6.939	3.590	6.939	0.000	0.070	0.000	0.070	0.000	0.070	20.527	99999.000	20.527	99999.000	20.527	99999.000	0.136969	0.831010	0.800335	0.153632	0.815534	0.228500	0.169014
2.906	0.000	99999.000	0.30000000	2.570	3.285	2.570	3.285	2.570	3.285	0.000	0.162	0.000	0.162	0.000	0.162	19.391	99999.000	19.391	99999.000	19.391	99999.000	3.309	0.409	53.438	0.60000000	1.992	4.445	1.992	4.445	1.992	4.445	0.000	1.896	0.000	1.896	0.000	1.896	7.355	99999.000	7.355	99999.000	7.355	99999.000	0.087554	0.828320	0.744886	0.327045	0.833333	0.190628	0.272727
3.246	0.000	99999.000	0.10000000	2.996	3.527	2.996	3.527	2.996	3.527	0.000	0.056	0.000	0.056	0.000	0.056	113.219	99999.000	113.219	99999.000	113.219	99999.000	4.201	0.002	99999.000	0.60000000	3.943	4.623	3.943	4.623	3.943	4.623	0.000	0.346	0.000	0.346	0.000	0.346	56.500	99999.000	56.500	99999.000	56.500	99999.000	0.109289	0.886926	0.833039	0.322752	0.798077	0.213522	0.202703
3.199	0.004	99999.000	0.20000000	2.822	4.059	2.822	4.059	2.822	4.059	0.000	0.026	0.000	0.026	0.000	0.026	31.422	99999.000	31.422	99999.000	31.422	99999.000	4.730	0.000	504.375	0.40000000	3.266	5.191	3.266	5.191	3.266	5.191	0.000	0.751	0.000	0.751	0.000	0.751	47.109	99999.000	47.109	99999.000	47.109	99999.000	0.134673	0.860841	0.809524	0.269416	0.817391	0.295073	0.191176
3.111	0.000	99999.000	0.00000000	2.777	3.307	2.777	3.307	2.777	3.307	0.000	0.237	0.000	0.237	0.000	0.237	40.172	99999.000	40.172	99999.000	40.172	99999.000	4.453	0.002	99999.000	0.00000000	4.045	4.848	4.045	4.848	4.045	4.848	0.000	0.054	0.000	0.054	0.000	0.054	60.016	99999.000	60.016	99999.000	60.016	99999.000	0.148854	0.939506	0.849383	0.598359	0.835938	0.323198	0.283951
3.016	0.000	99999.000	0.00000000	2.865	3.557	2.865	3.557	2.865	3.557	0.000	0.016	0.000	0.016	0.000	0.016	70.016	99999.000	70.016	99999.000	70.016	99999.000	3.762	0.000	99999.000	0.00000000	3.465	4.248	3.465	4.248	3.465	4.248	0.000	0.125	0.000	0.125	0.000	0.125	65.016	99999.000	65.016	99999.000	65.016	99999.000	0.100105	0.898985	0.789149	0.520920	0.844660	0.208784	0.280000
3.045	0.000	99999.000	0.20000000	2.633	3.303	2.633	3.303	2.633	3.303	0.000	0.093	0.000	0.093	0.000	0.093	42.281	99999.000	42.281	99999.000	42.281	99999.000	3.812	0.009	99999.000	0.30000000	3.344	4.131	3.344	4.131	3.344	4.131	0.000	0.035	0.000	0.035	0.000	0.035	77.438	99999.000	77.438	99999.000	77.438	99999.000	0.098040	0.914931	0.830305	0.498695	0.811321	0.204583	0.294872
3.615	0.002	99999.000	0.00000000	2.895	4.215	2.895	4.215	2.895	4.215	0.000	0.547	0.000	0.547	0.000	0.547	59.703	99999.000	59.703	99999.000	59.703	99999.000	4.553	0.000	99999.000	0.10000000	3.629	4.596	3.629	4.596	3.629	4.596	0.000	0.677	0.000	0.677	0.000	0.677	82.281	99999.000	82.281	99999.000	82.281	99999.000	0.098552	0.852622	0.846745	0.038350	0.781250	0.202441	0.114754
3.113	0.005	99999.000	0.30000000	2.609	3.410	2.609	3.410	2.609	3.410	0.000	0.004	0.000	0.004	0.000	0.004	28.883	99999.000	28.883	99999.000	28.883	99999.000	4.496	0.002	99999.000	0.00000000	3.523	4.914	3.523	4.914	3.523	4.914	0.000	0.754	0.000	0.754	0.000	0.754	60.318	99999.000	60.318	99999.000	60.318	99999.000	0.144376	0.947298	0.852902	0.641723	0.843284	0.304101	0.255814
2.916	0.480	26.641	0.70000000	1.381	4.689	1.381	4.689	1.381	4.689	0.000	0.856	0.000	0.856	0.000	0.856	21.670	99999.000	21.670	99999.000	21.670	99999.000	3.410	1.157	42.812	0.70000000	1.627	4.965	1.627	4.965	1.627	4.965	0.000	1.633	0.000	1.633	0.000	1.633	35.703	99999.000	35.703	99999.000	35.703	99999.000	0.105017	0.822745	0.695691	0.417518	0.816667	0.259179	0.194030
3.258	0.000	99999.000	0.20000000	2.773	3.539	2.773	3.539	2.773	3.539	0.000	0.054	0.000	0.054	0.000	0.054	55.328	99999.000	55.328	99999.000	55.328	99999.000	4.213	0.000	79.688	0.40000000	3.295	6.320	3.295	6.320	3.295	6.320	0.000	1.403	0.000	1.403	0.000	1.403	18.418	99999.000	18.418	99999.000	18.418	99999.000	0.107925	0.889613	0.828770	0.355331	0.790476	0.227576	0.235294
2.752	0.000	99999.000	0.00000000	2.633	3.162	2.633	3.162	2.633	3.162	0.000	0.058	0.000	0.058	0.000	0.058	47.359	99999.000	47.359	99999.000	47.359	99999.000	3.480	0.000	99999.000	0.00000000	3.236	3.686	3.236	3.686	3.236	3.686	0.000	0.011	0.000	0.011	0.000	0.011	32.906	99999.000	32.906	99999.000	32.906	99999.000	0.087303	0.883420	0.820812	0.349396	0.851852	0.225104	0.289474
2.939	0.000	99999.000	0.30000000	2.439	3.340	2.439	3.340	2.439	3.340	0.000	0.492	0.000	0.492	0.000	0.492	1164.000	99999.000	1164.000	99999.000	1164.000	99999.000	3.684	0.142	148.750	1.00000000	3.018	5.299	3.018	5.299	3.018	5.299	0.000	1.292	0.000	1.292	0.000	1.292	31.055	99999.000	31.055	99999.000	31.055	99999.000	0.103800	0.872760	0.799269	0.366121	0.817308	0.226892	0.242424
3.158	0.796	70.234	0.90000000	2.877	4.939	2.877	4.939	2.877	4.939	0.000	0.330	0.000	0.330	0.000	0.330	18.918	99999.000	18.918	99999.000	18.918	99999.000	4.592	3.257	29.668	0.90000000	3.133	15.199	3.133	15.199	3.133	15.199	0.000	7.688	0.000	7.688	0.000	7.688	14.360	221.855	14.360	221.855	14.360	221.855	0.262497	0.881803	0.836718	0.276118	0.820513	0.427905	0.153846
3.936	0.000	99999.000	0.00000000	3.088	4.393	3.088	4.393	3.088	4.393	0.000	1.074	0.000	1.074	0.000	1.074	29.117	99999.000	29.117	99999.000	29.117	99999.000	5.291	0.000	99999.000	0.00000000	4.807	5.441	4.807	5.441	4.807	5.441	0.000	0.012	0.000	0.012	0.000	0.012	567.750	99999.000	567.750	99999.000	567.750	99999.000	0.206773	0.916034	0.873781	0.334762	0.819672	0.257907	0.227848
3.547	0.007	99999.000	0.20000000	3.188	3.717	3.188	3.717	3.188	3.717	0.000	0.026	0.000	0.026	0.000	0.026	37.945	99999.000	37.945	99999.000	37.945	99999.000	4.049	0.497	123.281	0.40000000	3.127	5.697	3.127	5.697	3.127	5.697	0.000	1.020	0.000	1.020	0.000	1.020	32.109	99999.000	32.109	99999.000	32.109	99999.000	0.107676	0.886995	0.830493	0.333333	0.834951	0.230172	0.272727
3.812	0.014	275.625	0.30000000	2.783	4.020	2.783	4.020	2.783	4.020	0.000	0.770	0.000	0.770	0.000	0.770	42.109	99999.000	42.109	99999.000	42.109	99999.000	5.248	0.072	43.721	1.00000000	4.277	5.824	4.277	5.824	4.277	5.824	0.000	0.731	0.000	0.731	0.000	0.731	39.229	99999.000	39.229	99999.000	39.229	99999.000	0.158826	0.881674	0.841751	0.252279	0.823009	0.261633	0.157143
3.348	0.004	99999.000	0.30000000	2.309	3.633	2.309	3.633	2.309	3.633	0.000	1.067	0.000	1.067	0.000	1.067	56.139	99999.000	56.139	99999.000	56.139	99999.000	4.188	0.294	81.406	1.00000000	3.496	5.156	3.496	5.156	3.496	5.156	0.000	0.529	0.000	0.529	0.000	0.529	18.955	99999.000	18.955	99999.000	18.955	99999.000	0.124310	0.864919	0.803428	0.312818	0.827869	0.257178	0.191781
3.355	0.007	99999.000	0.10000000	3.008	3.604	3.008	3.604	3.008	3.604	0.000	0.025	0.000	0.025	0.000	0.025	26.070	99999.000	26.070	99999.000	26.070	99999.000	3.613	1.044	32.305	0.80000000	3.053	5.312	3.053	5.312	3.053	5.312	0.000	2.990	0.000	2.990	0.000	2.990	16.099	99999.000	16.099	99999.000	16.099	99999.000	0.090248	0.827243	0.812293	0.079646	0.805085	0.226148	0.075758
2.877	0.000	99999.000	0.00000000	2.627	3.504	2.627	3.504	2.627	3.504	0.000	0.035	0.000	0.035	0.000	0.035	31.070	99999.000	31.070	99999.000	31.070	99999.000	3.770	0.884	75.703	0.70000000	2.576	5.270	2.576	5.270	2.576	5.270	0.000	1.691	0.000	1.691	0.000	1.691	29.570	99999.000	29.570	99999.000	29.570	99999.000	0.163347	0.893786	0.821578	0.404705	0.860870	0.365464	0.313433
3.021	0.000	52.969	0.90000000	1.434	4.016	1.434	4.016	1.434	4.016	0.000	1.269	0.000	1.269	0.000	1.269	21.094	99999.000	21.094	99999.000	21.094	99999.000	5.193	0.005	52.344	0.70000000	3.574	5.270	3.574	5.270	3.574	5.270	0.000	1.327	0.000	1.327	0.000	1.327	31.914	99999.000	31.914	99999.000	31.914	99999.000	0.177602	0.881934	0.733508	0.556962	0.839286	0.400366	0.208955
2.945	0.000	99999.000	0.40000000	2.631	3.281	2.631	3.281	2.631	3.281	0.000	0.019	0.000	0.019	0.000	0.019	37.359	99999.000	37.359	99999.000	37.359	99999.000	3.428	1.088	25.078	0.80000000	1.207	5.271	1.207	5.271	1.207	5.271	0.000	1.339	0.000	1.339	0.000	1.339	11.738	99999.000	11.738	99999.000	11.738	99999.000	0.125190	0.797651	0.714092	0.292260	0.842520	0.299256	0.270270
3.635	0.000	99999.000	0.10000000	3.396	4.016	3.396	4.016	3.396	4.016	0.000	0.000	0.000	0.000	0.000	0.000	129.781	99999.000	129.781	99999.000	129.781	99999.000	5.516	0.000	99999.000	0.00000000	4.926	5.863	4.926	5.863	4.926	5.863	0.000	0.049	0.000	0.049	0.000	0.049	129.469	99999.000	129.469	99999.000	129.469	99999.000	0.194048	0.935642	0.876579	0.478547	0.837037	0.339864	0.216867
3.627	0.000	99999.000	0.30000000	3.279	3.938	3.279	3.938	3.279	3.938	0.000	0.508	0.000	0.508	0.000	0.508	144.781	99999.000	144.781	99999.000	144.781	99999.000	4.754	0.000	81.367	0.70000000	2.426	4.977	2.426	4.977	2.426	4.977	0.000	0.091	0.000	0.091	0.000	0.091	25.352	99999.000	25.352	99999.000	25.352	99999.000	0.124410	0.869695	0.814778	0.296495	0.852941	0.225065	0.192771
3.391	0.000	99999.000	0.00000000	2.889	3.662	2.889	3.662	2.889	3.662	0.000	0.000	0.000	0.000	0.000	0.000	39.781	99999.000	39.781	99999.000	39.781	99999.000	4.330	0.012	99999.000	0.50000000	4.047	4.676	4.047	4.676	4.047	4.676	0.000	0.838	0.000	0.838	0.000	0.838	119.781	99999.000	119.781	99999.000	119.781	99999.000	0.114072	0.905184	0.847585	0.377905	0.873016	0.236758	0.197368
2.945	0.000	68.203	0.20000000	1.773	3.160	1.773	3.160	1.773	3.160	0.000	0.939	0.000	0.939	0.000	0.939	26.836	99999.000	26.836	99999.000	26.836	99999.000	3.645	0.770	52.578	0.80000000	3.145	5.199	3.145	5.199	3.145	5.199	0.000	0.457	0.000	0.457	0.000	0.457	40.312	99999.000	40.312	99999.000	40.312	99999.000	0.173257	0.832293	0.652886	0.516853	0.855856	0.358785	0.281250
3.223	0.017	85.781	0.30000000	1.656	4.631	1.656	4.631	1.656	4.631	0.000	0.462	0.000	0.462	0.000	0.462	23.125	99999.000	23.125	99999.000	23.125	99999.000	4.486	0.156	25.557	1.00000000	4.027	6.393	4.027	6.393	4.027	6.393	0.000	0.281	0.000	0.281	0.000	0.281	21.533	99999.000	21.533	99999.000	21.533	99999.000	0.095320	0.809597	0.727941	0.300142	0.791667	0.272167	0.237288
4.053	0.000	99999.000	0.10000000	4.010	4.787	4.010	4.787	4.010	4.787	0.000	0.053	0.000	0.053	0.000	0.053	35.406	99999.000	35.406	99999.000	35.406	99999.000	5.428	0.000	99999.000	0.20000000	4.930	5.781	4.930	5.781	4.930	5.781	0.000	0.392	0.000	0.392	0.000	0.392	447.125	99999.000	447.125	99999.000	447.125	99999.000	0.171560	0.879578	0.852265	0.184877	0.836066	0.256426	0.171875
4.125	0.000	99999.000	0.00000000	3.547	4.109	3.547	4.109	3.547	4.109	0.000	0.550	0.000	0.550	0.000	0.550	55.875	99999.000	55.875	99999.000	55.875	99999.000	5.617	0.002	99999.000	0.00000000	5.408	6.154	5.408	6.154	5.408	6.154	0.000	0.011	0.000	0.011	0.000	0.011	134.312	99999.000	134.312	99999.000	134.312	99999.000	0.167989	0.909766	0.869957	0.306120	0.853147	0.273780	0.213333
3.912	0.000	99999.000	0.20000000	3.631	4.191	3.631	4.191	3.631	4.191	0.000	0.153	0.000	0.153	0.000	0.153	160.094	99999.000	160.094	99999.000	160.094	99999.000	5.891	0.021	78.818	1.00000000	5.207	7.430	5.207	7.430	5.207	7.430	0.002	1.812	0.002	1.812	0.002	1.812	47.625	99999.000	47.625	99999.000	47.625	99999.000	0.189859	0.900055	0.849255	0.336994	0.847826	0.332374	0.164384
4.014	0.000	99999.000	0.00000000	3.512	4.285	3.512	4.285	3.512	4.285	0.000	0.012	0.000	0.012	0.000	0.012	100.719	99999.000	100.719	99999.000	100.719	99999.000	5.033	0.000	99999.000	0.00000000	4.064	5.406	4.064	5.406	4.064	5.406	0.000	0.137	0.000	0.137	0.000	0.137	103.688	99999.000	103.688	99999.000	103.688	99999.000	0.181598	0.906199	0.856065	0.348314	0.843284	0.310451	0.166667
3.957	0.000	99999.000	0.00000000	3.576	4.182	3.576	4.182	3.576	4.182	0.000	0.018	0.000	0.018	0.000	0.018	26.988	99999.000	26.988	99999.000	26.988	99999.000	5.855	0.004	203.594	0.50000000	4.430	6.512	4.430	6.512	4.430	6.512	0.000	1.656	0.000	1.656	0.000	1.656	105.312	99999.000	105.312	99999.000	105.312	99999.000	0.206197	0.924400	0.897289	0.263961	0.820896	0.312223	0.160494
2.973	0.000	99999.000	0.00000000	2.473	3.168	2.473	3.168	2.473	3.168	0.000	0.016	0.000	0.016	0.000	0.016	16.188	99999.000	16.188	99999.000	16.188	99999.000	3.594	0.000	99999.000	0.00000000	3.240	3.902	3.240	3.902	3.240	3.902	0.000	0.186	0.000	0.186	0.000	0.186	81.500	99999.000	81.500	99999.000	81.500	99999.000	0.138772	0.871613	0.776100	0.426588	0.845528	0.324905	0.263158
4.062	0.002	122.031	0.30000000	3.383	4.686	3.383	4.686	3.383	4.686	0.000	1.243	0.000	1.243	0.000	1.243	59.062	99999.000	59.062	99999.000	59.062	99999.000	5.760	0.566	43.887	1.00000000	5.289	8.729	5.289	8.729	5.289	8.729	0.000	0.018	0.000	0.018	0.000	0.018	38.809	99999.000	38.809	99999.000	38.809	99999.000	0.222777	0.876888	0.812535	0.343283	0.798319	0.326858	0.152778
3.402	0.580	25.352	0.80000000	2.469	5.324	2.469	5.324	2.469	5.324	0.000	0.615	0.000	0.615	0.000	0.615	11.836	99999.000	11.836	99999.000	11.836	99999.000	3.188	2.373	158.438	0.50000000	2.594	6.299	2.594	6.299	2.594	6.299	0.000	5.128	0.000	5.128	0.000	5.128	29.883	99999.000	29.883	99999.000	29.883	99999.000	0.132233	0.901695	0.743342	0.616980	0.828125	0.310964	0.280000
3.756	0.000	99999.000	0.00000000	3.271	3.951	3.271	3.951	3.271	3.951	0.000	0.023	0.000	0.023	0.000	0.023	51.500	99999.000	51.500	99999.000	51.500	99999.000	5.648	0.005	103.672	0.40000000	4.193	5.992	4.193	5.992	4.193	5.992	0.000	1.482	0.000	1.482	0.000	1.482	44.297	99999.000	44.297	99999.000	44.297	99999.000	0.235247	0.892874	0.824964	0.387977	0.852713	0.321502	0.263889
3.873	0.037	78.594	0.80000000	2.387	4.219	2.387	4.219	2.387	4.219	0.004	1.378	0.004	1.378	0.004	1.378	21.250	99999.000	21.250	99999.000	21.250	99999.000	4.889	1.701	28.057	1.00000000	2.588	7.436	2.588	7.436	2.588	7.436	0.000	3.621	0.000	3.621	0.000	3.621	21.416	4038.057	21.416	4038.057	21.416	4038.057	0.197266	0.870523	0.849627	0.138960	0.852713	0.349760	0.225352
4.258	0.009	99999.000	0.20000000	3.812	5.111	3.812	5.111	3.812	5.111	0.000	0.640	0.000	0.640	0.000	0.640	90.719	99999.000	90.719	99999.000	90.719	99999.000	6.686	0.070	65.410	0.60000000	5.477	8.760	5.477	8.760	5.477	8.760	0.000	0.485	0.000	0.485	0.000	0.485	93.418	99999.000	93.418	99999.000	93.418	99999.000	0.276953	0.908446	0.873006	0.279067	0.857143	0.348891	0.126582
3.760	0.000	99999.000	0.00000000	3.275	4.137	3.275	4.137	3.275	4.137	0.000	0.332	0.000	0.332	0.000	0.332	44.234	99999.000	44.234	99999.000	44.234	99999.000	5.693	0.044	430.625	0.50000000	4.738	6.404	4.738	6.404	4.738	6.404	0.000	0.768	0.000	0.768	0.000	0.768	112.344	99999.000	112.344	99999.000	112.344	99999.000	0.188082	0.938767	0.879562	0.491582	0.832117	0.353204	0.250000
3.367	0.000	99999.000	0.00000000	2.867	3.812	2.867	3.812	2.867	3.812	0.000	0.007	0.000	0.007	0.000	0.007	42.828	99999.000	42.828	99999.000	42.828	99999.000	3.613	1.415	99999.000	0.30000000	2.641	10.498	2.641	10.498	2.641	10.498	0.000	1.577	0.000	1.577	0.000	1.577	18.111	99999.000	18.111	99999.000	18.111	99999.000	0.152651	0.922764	0.843496	0.506493	0.830769	0.328253	0.186667
3.330	0.002	99999.000	0.00000000	3.230	3.592	3.230	3.592	3.230	3.592	0.000	0.030	0.000	0.030	0.000	0.030	19.020	99999.000	19.020	99999.000	19.020	99999.000	4.375	0.000	99999.000	0.00000000	4.053	4.762	4.053	4.762	4.053	4.762	0.000	0.014	0.000	0.014	0.000	0.014	68.141	99999.000	68.141	99999.000	68.141	99999.000	0.120982	0.922518	0.873608	0.386973	0.828283	0.250656	0.231884
4.158	0.000	99999.000	0.00000000	3.945	4.564	3.945	4.564	3.945	4.564	0.000	0.037	0.000	0.037	0.000	0.037	79.625	99999.000	79.625	99999.000	79.625	99999.000	5.994	0.000	382.500	0.40000000	5.064	6.643	5.064	6.643	5.064	6.643	0.000	1.647	0.000	1.647	0.000	1.647	127.734	99999.000	127.734	99999.000	127.734	99999.000	0.217752	0.925504	0.916193	0.111104	0.843284	0.312985	0.095238
