tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
6.205	0.715	44.688	0.90000000	3.328	7.852	3.328	7.852	3.328	7.852	0.000	2.188	0.000	2.188	0.000	2.188	26.139	99999.000	26.139	99999.000	26.139	99999.000	12.475	0.000	80.791	0.10000000	10.566	15.225	10.566	15.225	10.566	15.225	0.000	1.278	0.000	1.278	0.000	1.278	58.564	99999.000	58.564	99999.000	58.564	99999.000	0.458332	0.866256	0.857303	0.062745	0.814103	0.419595	0.057143
6.750	0.000	172.188	0.50000000	5.953	7.496	5.953	7.496	5.953	7.496	0.000	0.102	0.000	0.102	0.000	0.102	73.916	99999.000	73.916	99999.000	73.916	99999.000	11.684	0.004	99999.000	0.00000000	11.301	12.328	11.301	12.328	11.301	12.328	0.000	0.014	0.000	0.014	0.000	0.014	582.750	99999.000	582.750	99999.000	582.750	99999.000	0.503077	0.897288	0.893180	0.038459	0.844311	0.406802	0.036585
4.996	0.002	99999.000	0.10000000	3.895	5.277	3.895	5.277	3.895	5.277	0.000	0.012	0.000	0.012	0.000	0.012	87.438	99999.000	87.438	99999.000	87.438	99999.000	12.904	0.000	46.328	0.40000000	10.363	16.148	10.363	16.148	10.363	16.148	0.000	2.215	0.000	2.215	0.000	2.215	31.436	5266.328	31.436	5266.328	31.436	5266.328	0.441176	0.848209	0.817851	0.166667	0.856164	0.556800	0.062500
6.361	0.002	169.375	0.20000000	5.047	6.461	5.047	6.461	5.047	6.461	0.000	0.981	0.000	0.981	0.000	0.981	50.664	99999.000	50.664	99999.000	50.664	99999.000	11.762	0.608	80.059	0.60000000	7.820	13.451	7.820	13.451	7.820	13.451	0.000	2.378	0.000	2.378	0.000	2.378	62.090	99999.000	62.090	99999.000	62.090	99999.000	0.509305	0.909575	0.889627	0.180725	0.839196	0.477337	0.094118
6.018	0.691	49.062	0.80000000	4.365	6.719	4.365	6.719	4.365	6.719	0.000	1.034	0.000	1.034	0.000	1.034	40.391	99999.000	40.391	99999.000	40.391	99999.000	12.240	0.000	99999.000	0.00000000	11.225	12.367	11.225	12.367	11.225	12.367	0.000	0.040	0.000	0.040	0.000	0.040	168.375	99999.000	168.375	99999.000	168.375	99999.000	0.489416	0.857681	0.834337	0.140913	0.832370	0.459067	0.055556
6.883	1.723	47.793	0.40000000	4.498	10.320	4.498	10.320	4.498	10.320	0.000	2.883	0.000	2.883	0.000	2.883	37.112	99999.000	37.112	99999.000	37.112	99999.000	17.887	0.002	106.035	0.40000000	13.604	19.824	13.604	19.824	13.604	19.824	0.000	2.419	0.000	2.419	0.000	2.419	55.815	4851.035	55.815	4851.035	55.815	4851.035	0.605421	0.829502	0.815134	0.077724	0.827411	0.510128	0.078947
6.844	0.004	142.344	0.40000000	5.703	7.904	5.703	7.904	5.703	7.904	0.000	1.847	0.000	1.847	0.000	1.847	85.625	99999.000	85.625	99999.000	85.625	99999.000	11.309	2.030	93.828	0.60000000	9.541	14.352	9.541	14.352	9.541	14.352	0.000	1.717	0.000	1.717	0.000	1.717	69.913	4508.812	69.913	4508.812	69.913	4508.812	0.552839	0.877344	0.871093	0.048487	0.826816	0.466233	0.026316
4.340	1.223	49.219	0.40000000	4.285	8.336	4.285	8.336	4.285	8.336	0.000	1.909	0.000	1.909	0.000	1.909	26.667	99999.000	26.667	99999.000	26.667	99999.000	10.109	4.917	48.901	0.90000000	5.316	30.520	5.316	30.520	5.316	30.520	0.000	2.494	0.000	2.494	0.000	2.494	24.927	116.011	24.927	116.011	24.927	116.011	0.483005	0.889002	0.871611	0.135459	0.868571	0.584050	0.102941
7.328	0.000	106.074	0.30000000	5.781	8.402	5.781	8.402	5.781	8.402	0.000	2.363	0.000	2.363	0.000	2.363	57.139	99999.000	57.139	99999.000	57.139	99999.000	16.297	0.000	100.000	0.40000000	13.984	16.873	13.984	16.873	13.984	16.873	0.000	2.426	0.000	2.426	0.000	2.426	67.793	99999.000	67.793	99999.000	67.793	99999.000	0.553929	0.889347	0.870790	0.143615	0.849741	0.523253	0.074074
7.926	0.009	77.275	0.30000000	6.672	10.645	6.672	10.645	6.672	10.645	0.000	1.162	0.000	1.162	0.000	1.162	29.424	3137.275	29.424	3137.275	29.424	3137.275	13.273	0.014	79.194	0.90000000	8.580	14.350	8.580	14.350	8.580	14.350	0.000	4.389	0.000	4.389	0.000	4.389	71.460	1776.694	71.460	1776.694	71.460	1776.694	0.437181	0.815242	0.803694	0.058823	0.820225	0.399092	0.053333
5.930	0.005	109.531	0.60000000	4.615	6.609	4.615	6.609	4.615	6.609	0.000	0.802	0.000	0.802	0.000	0.802	43.877	99999.000	43.877	99999.000	43.877	99999.000	14.004	0.000	1745.000	0.00000000	12.098	13.762	12.098	13.762	12.098	13.762	0.000	1.100	0.000	1.100	0.000	1.100	598.750	99999.000	598.750	99999.000	598.750	99999.000	0.597350	0.923124	0.909201	0.153336	0.855615	0.556540	0.085366
6.023	0.009	62.148	0.40000000	4.818	7.232	4.818	7.232	4.818	7.232	0.000	1.485	0.000	1.485	0.000	1.485	34.648	99999.000	34.648	99999.000	34.648	99999.000	14.367	0.004	95.312	0.10000000	12.232	15.963	12.232	15.963	12.232	15.963	0.000	1.956	0.000	1.956	0.000	1.956	127.930	99999.000	127.930	99999.000	127.930	99999.000	0.583768	0.832875	0.820495	0.068966	0.865169	0.546807	0.042253
7.311	0.000	259.375	0.00000000	5.643	7.771	5.643	7.771	5.643	7.771	0.000	1.628	0.000	1.628	0.000	1.628	87.002	99999.000	87.002	99999.000	87.002	99999.000	13.639	0.012	173.750	0.00000000	10.809	14.697	10.809	14.697	10.809	14.697	0.000	2.981	0.000	2.981	0.000	2.981	114.609	1341.250	114.609	1341.250	114.609	1341.250	0.522673	0.908693	0.889931	0.170456	0.836842	0.447125	0.034884
6.859	0.007	99999.000	0.00000000	5.791	7.090	5.791	7.090	5.791	7.090	0.000	0.853	0.000	0.853	0.000	0.853	84.781	99999.000	84.781	99999.000	84.781	99999.000	13.988	0.563	70.420	0.80000000	8.205	17.502	8.205	17.502	8.205	17.502	0.000	3.997	0.000	3.997	0.000	3.997	64.268	99999.000	64.268	99999.000	64.268	99999.000	0.533475	0.853839	0.838150	0.096938	0.860215	0.497305	0.058824
5.811	0.721	62.188	1.00000000	5.105	9.279	5.105	9.279	5.105	9.279	0.000	3.779	0.000	3.779	0.000	3.779	36.406	99999.000	36.406	99999.000	36.406	99999.000	9.771	1.605	53.140	0.30000000	5.785	12.732	5.785	12.732	5.785	12.732	0.000	3.881	0.000	3.881	0.000	3.881	53.315	133.530	53.315	133.530	53.315	133.530	0.402934	0.887673	0.853392	0.233825	0.828402	0.385279	0.111111
5.680	0.000	1206.250	0.00000000	4.852	5.887	4.852	5.887	4.852	5.887	0.000	1.311	0.000	1.311	0.000	1.311	95.469	99999.000	95.469	99999.000	95.469	99999.000	13.162	0.000	93.672	0.10000000	9.426	14.111	9.426	14.111	9.426	14.111	0.000	2.009	0.000	2.009	0.000	2.009	89.785	99999.000	89.785	99999.000	89.785	99999.000	0.443722	0.865844	0.859676	0.043958	0.838323	0.432591	0.062500
5.379	0.000	99999.000	0.00000000	4.830	5.568	4.830	5.568	4.830	5.568	0.000	0.054	0.000	0.054	0.000	0.054	133.219	99999.000	133.219	99999.000	133.219	99999.000	15.164	0.851	57.178	0.60000000	13.701	16.518	13.701	16.518	13.701	16.518	0.000	1.570	0.000	1.570	0.000	1.570	58.506	137.100	58.506	137.100	58.506	137.100	0.574034	0.909831	0.894237	0.147439	0.860104	0.534371	0.052632
5.490	0.014	83.262	0.80000000	2.881	5.771	2.881	5.771	2.881	5.771	0.000	1.744	0.000	1.744	0.000	1.744	35.566	99999.000	35.566	99999.000	35.566	99999.000	15.582	0.014	61.686	0.50000000	10.559	19.230	10.559	19.230	10.559	19.230	0.000	2.308	0.000	2.308	0.000	2.308	53.873	1956.686	53.873	1956.686	53.873	1956.686	0.561993	0.868421	0.838345	0.186051	0.839080	0.612247	0.128205
5.375	0.000	99999.000	0.10000000	4.906	5.791	4.906	5.791	4.906	5.791	0.000	0.316	0.000	0.316	0.000	0.316	302.750	99999.000	302.750	99999.000	302.750	99999.000	11.791	0.000	4385.000	0.00000000	11.188	12.510	11.188	12.510	11.188	12.510	0.000	0.793	0.000	0.793	0.000	0.793	638.750	99999.000	638.750	99999.000	638.750	99999.000	0.556763	0.901285	0.896658	0.044773	0.866310	0.543208	0.065789
6.867	0.007	99999.000	0.00000000	6.475	7.984	6.475	7.984	6.475	7.984	0.000	0.107	0.000	0.107	0.000	0.107	135.406	99999.000	135.406	99999.000	135.406	99999.000	12.180	0.000	1302.500	0.00000000	9.170	12.875	9.170	12.875	9.170	12.875	0.000	3.118	0.000	3.118	0.000	3.118	253.906	99999.000	253.906	99999.000	253.906	99999.000	0.536650	0.919831	0.911995	0.089041	0.847826	0.430330	0.036145
7.324	0.004	97.549	0.50000000	4.596	9.127	4.596	9.127	4.596	9.127	0.000	3.215	0.000	3.215	0.000	3.215	86.768	99999.000	86.768	99999.000	86.768	99999.000	16.617	0.004	84.375	0.60000000	14.455	17.965	14.455	17.965	14.455	17.965	0.000	5.295	0.000	5.295	0.000	5.295	104.688	7014.375	104.688	7014.375	104.688	7014.375	0.566960	0.805263	0.798496	0.033585	0.843575	0.528331	0.015873
5.730	0.009	316.250	0.50000000	4.453	6.096	4.453	6.096	4.453	6.096	0.000	1.350	0.000	1.350	0.000	1.350	108.125	99999.000	108.125	99999.000	108.125	99999.000	12.832	0.000	82.422	0.90000000	9.623	14.844	9.623	14.844	9.623	14.844	0.000	0.021	0.000	0.021	0.000	0.021	50.420	393.672	50.420	393.672	50.420	393.672	0.578431	0.900307	0.889571	0.097220	0.875000	0.531450	0.058824
6.877	0.302	46.562	0.80000000	5.943	8.891	5.943	8.891	5.943	8.891	0.000	0.007	0.000	0.007	0.000	0.007	93.672	99999.000	93.672	99999.000	93.672	99999.000	12.168	0.002	60.859	0.80000000	8.738	14.910	8.738	14.910	8.738	14.910	0.000	4.547	0.000	4.547	0.000	4.547	47.266	99999.000	47.266	99999.000	47.266	99999.000	0.407631	0.888096	0.867800	0.153527	0.817568	0.383541	0.066667
6.504	0.009	62.070	0.60000000	4.285	7.230	4.285	7.230	4.285	7.230	0.000	1.812	0.000	1.812	0.000	1.812	97.383	99999.000	97.383	99999.000	97.383	99999.000	12.357	0.000	78.047	0.60000000	9.621	13.381	9.621	13.381	9.621	13.381	0.000	2.408	0.000	2.408	0.000	2.408	81.221	99999.000	81.221	99999.000	81.221	99999.000	0.482878	0.817785	0.811683	0.032404	0.817610	0.464270	0.027397
6.398	0.004	88.486	0.70000000	3.758	6.670	3.758	6.670	3.758	6.670	0.000	2.927	0.000	2.927	0.000	2.927	60.361	99999.000	60.361	99999.000	60.361	99999.000	13.426	0.000	30.425	0.60000000	7.805	14.926	7.805	14.926	7.805	14.926	0.000	3.057	0.000	3.057	0.000	3.057	20.009	76.831	20.009	76.831	20.009	76.831	0.446539	0.911286	0.904462	0.071432	0.835443	0.425515	0.051282
7.078	1.455	61.133	0.40000000	5.947	11.504	5.947	11.504	5.947	11.504	0.002	2.405	0.002	2.405	0.002	2.405	27.964	99999.000	27.964	99999.000	27.964	99999.000	15.844	0.002	111.406	0.60000000	13.906	18.549	13.906	18.549	13.906	18.549	0.000	0.758	0.000	0.758	0.000	0.758	85.342	99999.000	85.342	99999.000	85.342	99999.000	0.567591	0.870837	0.838343	0.201006	0.815029	0.445165	0.095238
5.715	0.019	99999.000	0.20000000	4.371	6.143	4.371	6.143	4.371	6.143	0.000	0.348	0.000	0.348	0.000	0.348	327.125	99999.000	327.125	99999.000	327.125	99999.000	11.471	0.007	101.475	0.50000000	8.812	12.045	8.812	12.045	8.812	12.045	0.000	3.078	0.000	3.078	0.000	3.078	89.307	751.475	89.307	751.475	89.307	751.475	0.498264	0.869925	0.861640	0.059880	0.833333	0.462130	0.095238
7.873	0.005	129.062	0.30000000	6.098	8.785	6.098	8.785	6.098	8.785	0.000	1.712	0.000	1.712	0.000	1.712	55.020	99999.000	55.020	99999.000	55.020	99999.000	14.516	1.622	76.250	1.00000000	8.494	20.020	8.494	20.020	8.494	20.020	0.000	5.620	0.000	5.620	0.000	5.620	46.084	99999.000	46.084	99999.000	46.084	99999.000	0.598907	0.917315	0.912368	0.056445	0.844560	0.488809	0.036585
7.693	0.004	111.680	0.10000000	6.066	9.051	6.066	9.051	6.066	9.051	0.000	1.974	0.000	1.974	0.000	1.974	65.234	99999.000	65.234	99999.000	65.234	99999.000	13.410	0.000	121.406	0.20000000	10.232	14.020	10.232	14.020	10.232	14.020	0.000	2.554	0.000	2.554	0.000	2.554	105.039	99999.000	105.039	99999.000	105.039	99999.000	0.486045	0.851613	0.837993	0.084071	0.814815	0.426950	0.089744
7.578	0.000	60.615	0.70000000	6.078	8.805	6.078	8.805	6.078	8.805	0.000	1.972	0.000	1.972	0.000	1.972	31.953	99999.000	31.953	99999.000	31.953	99999.000	13.943	0.004	108.516	0.30000000	11.422	15.814	11.422	15.814	11.422	15.814	0.000	2.500	0.000	2.500	0.000	2.500	97.422	99999.000	97.422	99999.000	97.422	99999.000	0.477017	0.805584	0.793619	0.057975	0.825581	0.450738	0.057143
5.484	0.000	99999.000	0.00000000	4.717	5.846	4.717	5.846	4.717	5.846	0.000	0.053	0.000	0.053	0.000	0.053	51.969	99999.000	51.969	99999.000	51.969	99999.000	14.742	0.002	87.344	0.00000000	10.617	16.797	10.617	16.797	10.617	16.797	0.000	5.583	0.000	5.583	0.000	5.583	57.070	160.312	57.070	160.312	57.070	160.312	0.556411	0.895574	0.892116	0.032053	0.835227	0.526595	0.037975
6.422	0.051	63.047	0.90000000	4.295	6.920	4.295	6.920	4.295	6.920	0.000	1.324	0.000	1.324	0.000	1.324	46.406	99999.000	46.406	99999.000	46.406	99999.000	15.070	0.000	81.406	0.60000000	9.514	17.676	9.514	17.676	9.514	17.676	0.000	4.296	0.000	4.296	0.000	4.296	58.359	99999.000	58.359	99999.000	58.359	99999.000	0.625858	0.878236	0.851644	0.179248	0.847368	0.556366	0.075000
5.648	2.545	57.031	0.40000000	4.018	9.352	4.018	9.352	4.018	9.352	0.000	9.425	0.000	9.425	0.000	9.425	39.634	1352.031	39.634	1352.031	39.634	1352.031	14.600	0.002	91.152	0.80000000	11.086	17.273	11.086	17.273	11.086	17.273	0.000	4.799	0.000	4.799	0.000	4.799	76.074	99999.000	76.074	99999.000	76.074	99999.000	0.490015	0.897870	0.884085	0.118919	0.826816	0.440423	0.038961
7.260	0.011	50.254	0.50000000	4.932	9.168	4.932	9.168	4.932	9.168	0.000	1.204	0.000	1.204	0.000	1.204	31.436	99999.000	31.436	99999.000	31.436	99999.000	10.217	2.438	64.014	0.40000000	7.691	15.318	7.691	15.318	7.691	15.318	0.000	6.082	0.000	6.082	0.000	6.082	26.389	156.885	26.389	156.885	26.389	156.885	0.466379	0.920520	0.897143	0.227275	0.830508	0.414225	0.063291
5.008	0.000	99999.000	0.20000000	4.633	5.529	4.633	5.529	4.633	5.529	0.000	0.429	0.000	0.429	0.000	0.429	46.188	99999.000	46.188	99999.000	46.188	99999.000	11.246	0.002	83.594	0.40000000	8.133	13.164	8.133	13.164	8.133	13.164	0.000	0.766	0.000	0.766	0.000	0.766	54.609	99999.000	54.609	99999.000	54.609	99999.000	0.394347	0.901880	0.872503	0.230415	0.834437	0.528542	0.141026
6.244	0.011	88.115	0.70000000	4.859	6.713	4.859	6.713	4.859	6.713	0.000	0.997	0.000	0.997	0.000	0.997	72.842	99999.000	72.842	99999.000	72.842	99999.000	12.598	0.000	75.020	0.40000000	11.096	14.609	11.096	14.609	11.096	14.609	0.000	0.028	0.000	0.028	0.000	0.028	82.207	99999.000	82.207	99999.000	82.207	99999.000	0.478748	0.861248	0.826766	0.199052	0.848649	0.465962	0.075949
6.416	0.014	45.420	0.50000000	4.385	7.729	4.385	7.729	4.385	7.729	0.000	1.118	0.000	1.118	0.000	1.118	26.533	99999.000	26.533	99999.000	26.533	99999.000	13.627	0.002	62.197	0.30000000	11.248	15.525	11.248	15.525	11.248	15.525	0.000	0.940	0.000	0.940	0.000	0.940	33.076	99999.000	33.076	99999.000	33.076	99999.000	0.492653	0.909091	0.887185	0.194173	0.841772	0.525939	0.066667
5.531	0.004	158.516	0.80000000	5.219	6.371	5.219	6.371	5.219	6.371	0.000	0.659	0.000	0.659	0.000	0.659	73.965	99999.000	73.965	99999.000	73.965	99999.000	11.455	0.016	80.371	0.70000000	8.324	12.191	8.324	12.191	8.324	12.191	0.000	3.429	0.000	3.429	0.000	3.429	52.598	99999.000	52.598	99999.000	52.598	99999.000	0.515259	0.881162	0.869227	0.091269	0.841530	0.489810	0.093333
5.789	2.378	45.625	0.70000000	4.482	9.717	4.482	9.717	4.482	9.717	0.000	5.803	0.000	5.803	0.000	5.803	18.152	179.844	18.152	179.844	18.152	179.844	13.410	0.040	58.502	0.80000000	8.639	15.533	8.639	15.533	8.639	15.533	0.000	1.341	0.000	1.341	0.000	1.341	39.391	99999.000	39.391	99999.000	39.391	99999.000	0.458056	0.871963	0.854205	0.121799	0.837838	0.391861	0.074074
6.482	0.007	57.988	0.70000000	3.957	8.229	3.957	8.229	3.957	8.229	0.000	1.805	0.000	1.805	0.000	1.805	32.742	99999.000	32.742	99999.000	32.742	99999.000	13.104	1.269	46.191	0.60000000	9.141	18.363	9.141	18.363	9.141	18.363	0.000	2.324	0.000	2.324	0.000	2.324	39.043	194.629	39.043	194.629	39.043	194.629	0.502107	0.765147	0.744952	0.079180	0.837500	0.509444	0.069444
6.541	0.000	50.605	0.20000000	3.318	7.539	3.318	7.539	3.318	7.539	0.000	1.793	0.000	1.793	0.000	1.793	30.391	99999.000	30.391	99999.000	30.391	99999.000	13.148	0.002	73.672	0.10000000	9.217	17.971	9.217	17.971	9.217	17.971	0.000	1.368	0.000	1.368	0.000	1.368	52.227	267.109	52.227	267.109	52.227	267.109	0.453676	0.808899	0.776954	0.143221	0.848684	0.479241	0.102941
5.527	0.007	233.438	0.30000000	4.617	6.291	4.617	6.291	4.617	6.291	0.000	1.157	0.000	1.157	0.000	1.157	46.914	99999.000	46.914	99999.000	46.914	99999.000	14.465	0.011	85.049	0.80000000	10.928	15.602	10.928	15.602	10.928	15.602	0.000	2.014	0.000	2.014	0.000	2.014	97.676	99999.000	97.676	99999.000	97.676	99999.000	0.623266	0.921875	0.910786	0.124293	0.864865	0.590151	0.088608
8.240	0.025	41.200	0.70000000	7.244	10.166	7.244	10.166	7.244	10.166	0.000	1.213	0.000	1.213	0.000	1.213	31.259	99999.000	31.259	99999.000	31.259	99999.000	17.068	0.035	63.572	0.10000000	14.104	20.053	14.104	20.053	14.104	20.053	0.002	0.025	0.002	0.025	0.002	0.025	55.950	198.884	55.950	198.884	55.950	198.884	0.585386	0.889987	0.880764	0.077350	0.834225	0.476345	0.039474
6.039	0.000	5625.000	0.40000000	4.916	6.600	4.916	6.600	4.916	6.600	0.000	1.470	0.000	1.470	0.000	1.470	127.344	99999.000	127.344	99999.000	127.344	99999.000	12.809	1.594	61.309	1.00000000	11.455	15.609	11.455	15.609	11.455	15.609	0.000	1.338	0.000	1.338	0.000	1.338	59.270	1626.309	59.270	1626.309	59.270	1626.309	0.606585	0.904914	0.899170	0.056963	0.871658	0.541095	0.064935
5.543	0.000	99999.000	0.00000000	5.043	6.018	5.043	6.018	5.043	6.018	0.000	0.715	0.000	0.715	0.000	0.715	53.688	99999.000	53.688	99999.000	53.688	99999.000	10.672	2.452	57.148	0.70000000	9.383	21.582	9.383	21.582	9.383	21.582	0.000	2.751	0.000	2.751	0.000	2.751	42.009	142.461	42.009	142.461	42.009	142.461	0.527228	0.846789	0.820183	0.147961	0.836601	0.440069	0.109589
6.457	0.023	29.824	1.00000000	4.041	8.361	4.041	8.361	4.041	8.361	0.002	1.828	0.002	1.828	0.002	1.828	22.151	99999.000	22.151	99999.000	22.151	99999.000	11.332	1.758	43.984	0.50000000	10.707	17.146	10.707	17.146	10.707	17.146	0.000	3.444	0.000	3.444	0.000	3.444	30.352	208.359	30.352	208.359	30.352	208.359	0.449793	0.809008	0.775909	0.147701	0.825000	0.501094	0.088235
7.115	0.000	37.256	0.60000000	3.129	8.971	3.129	8.971	3.129	8.971	0.000	4.964	0.000	4.964	0.000	4.964	26.123	99999.000	26.123	99999.000	26.123	99999.000	14.100	0.000	66.895	0.40000000	9.855	17.801	9.855	17.801	9.855	17.801	0.000	3.155	0.000	3.155	0.000	3.155	51.426	99999.000	51.426	99999.000	51.426	99999.000	0.524567	0.803857	0.773554	0.133821	0.825000	0.492324	0.088235
5.414	0.000	1706.000	0.10000000	4.102	5.672	4.102	5.672	4.102	5.672	0.000	0.687	0.000	0.687	0.000	0.687	58.031	99999.000	58.031	99999.000	58.031	99999.000	10.643	0.821	73.799	0.40000000	6.553	13.744	6.553	13.744	6.553	13.744	0.000	2.297	0.000	2.297	0.000	2.297	43.735	953.486	43.735	953.486	43.735	953.486	0.464742	0.900783	0.889687	0.100590	0.837209	0.492044	0.078947
7.789	0.067	94.688	0.80000000	4.881	8.521	4.881	8.521	4.881	8.521	0.000	1.811	0.000	1.811	0.000	1.811	50.918	1163.438	50.918	1163.438	50.918	1163.438	17.738	0.000	1367.500	0.00000000	16.422	18.520	16.422	18.520	16.422	18.520	0.000	0.798	0.000	0.798	0.000	0.798	698.281	99999.000	698.281	99999.000	698.281	99999.000	0.578072	0.847473	0.845667	0.011701	0.855814	0.541521	0.012500
7.129	0.007	49.609	0.30000000	4.963	9.648	4.963	9.648	4.963	9.648	0.000	2.522	0.000	2.522	0.000	2.522	40.938	99999.000	40.938	99999.000	40.938	99999.000	15.580	0.000	5665.000	0.00000000	13.727	16.266	13.727	16.266	13.727	16.266	0.000	1.666	0.000	1.666	0.000	1.666	6795.000	99999.000	6795.000	99999.000	6795.000	99999.000	0.612512	0.772694	0.755992	0.068450	0.819277	0.536533	0.078125
6.068	0.037	59.600	0.60000000	3.785	7.844	3.785	7.844	3.785	7.844	0.000	1.259	0.000	1.259	0.000	1.259	11.567	99999.000	11.567	99999.000	11.567	99999.000	12.910	0.000	201.875	0.00000000	10.344	13.496	10.344	13.496	10.344	13.496	0.000	4.293	0.000	4.293	0.000	4.293	151.562	99999.000	151.562	99999.000	151.562	99999.000	0.555524	0.907395	0.866090	0.308453	0.821656	0.513376	0.094595
5.824	0.011	114.688	0.10000000	4.703	6.730	4.703	6.730	4.703	6.730	0.000	0.536	0.000	0.536	0.000	0.536	37.412	99999.000	37.412	99999.000	37.412	99999.000	12.082	0.021	55.398	1.00000000	7.350	14.240	7.350	14.240	7.350	14.240	0.000	2.848	0.000	2.848	0.000	2.848	35.115	1171.648	35.115	1171.648	35.115	1171.648	0.410681	0.866453	0.853674	0.087335	0.845238	0.478611	0.115385
6.531	0.406	42.588	0.20000000	4.598	9.777	4.598	9.777	4.598	9.777	0.000	3.473	0.000	3.473	0.000	3.473	37.008	2697.588	37.008	2697.588	37.008	2697.588	13.518	0.004	94.004	0.20000000	8.541	14.777	8.541	14.777	8.541	14.777	0.000	3.104	0.000	3.104	0.000	3.104	107.539	99999.000	107.539	99999.000	107.539	99999.000	0.545167	0.855414	0.843920	0.073646	0.825503	0.473635	0.075758
5.533	0.035	78.223	0.60000000	4.795	6.752	4.795	6.752	4.795	6.752	0.000	1.250	0.000	1.250	0.000	1.250	20.977	99999.000	20.977	99999.000	20.977	99999.000	10.090	1.856	43.271	0.70000000	6.727	14.166	6.727	14.166	6.727	14.166	0.000	3.343	0.000	3.343	0.000	3.343	32.981	98.740	32.981	98.740	32.981	98.740	0.450232	0.874317	0.860959	0.096070	0.841463	0.465687	0.113924
7.490	0.014	90.146	0.20000000	4.170	8.844	4.170	8.844	4.170	8.844	0.000	3.291	0.000	3.291	0.000	3.291	49.365	99999.000	49.365	99999.000	49.365	99999.000	13.875	0.009	140.156	0.20000000	12.312	15.287	12.312	15.287	12.312	15.287	0.000	1.496	0.000	1.496	0.000	1.496	117.656	99999.000	117.656	99999.000	117.656	99999.000	0.593966	0.898733	0.890823	0.072458	0.849162	0.444107	0.051282
7.395	0.009	100.156	0.30000000	6.189	8.615	6.189	8.615	6.189	8.615	0.000	1.380	0.000	1.380	0.000	1.380	70.391	99999.000	70.391	99999.000	70.391	99999.000	16.172	0.004	133.506	0.40000000	12.494	17.602	12.494	17.602	12.494	17.602	0.000	3.616	0.000	3.616	0.000	3.616	128.975	99999.000	128.975	99999.000	128.975	99999.000	0.686207	0.862744	0.838875	0.148142	0.841026	0.525231	0.082192
7.027	0.060	85.820	0.40000000	4.676	7.785	4.676	7.785	4.676	7.785	0.000	1.661	0.000	1.661	0.000	1.661	71.289	99999.000	71.289	99999.000	71.289	99999.000	14.236	0.000	66.826	0.50000000	9.971	15.615	9.971	15.615	9.971	15.615	0.000	4.943	0.000	4.943	0.000	4.943	30.713	1516.826	30.713	1516.826	30.713	1516.826	0.515011	0.840579	0.834477	0.036865	0.844086	0.471941	0.026316
6.609	0.025	73.428	0.90000000	2.863	7.617	2.863	7.617	2.863	7.617	0.000	1.364	0.000	1.364	0.000	1.364	15.537	99999.000	15.537	99999.000	15.537	99999.000	17.314	0.000	181.211	0.00000000	14.021	20.828	14.021	20.828	14.021	20.828	0.000	1.211	0.000	1.211	0.000	1.211	179.805	99999.000	179.805	99999.000	179.805	99999.000	0.574851	0.872112	0.827557	0.258372	0.860000	0.582148	0.060976
6.336	0.014	112.852	0.10000000	4.660	7.396	4.660	7.396	4.660	7.396	0.000	1.204	0.000	1.204	0.000	1.204	51.250	99999.000	51.250	99999.000	51.250	99999.000	14.857	0.002	69.547	0.10000000	11.518	16.006	11.518	16.006	11.518	16.006	0.000	4.797	0.000	4.797	0.000	4.797	46.403	362.047	46.403	362.047	46.403	362.047	0.544090	0.830141	0.813489	0.089285	0.851648	0.527177	0.045455
5.898	0.000	107.188	0.00000000	4.453	6.916	4.453	6.916	4.453	6.916	0.000	1.782	0.000	1.782	0.000	1.782	48.594	99999.000	48.594	99999.000	48.594	99999.000	13.508	0.004	33.711	0.60000000	7.268	18.857	7.268	18.857	7.268	18.857	0.000	3.498	0.000	3.498	0.000	3.498	27.822	173.555	27.822	173.555	27.822	173.555	0.416148	0.828399	0.803180	0.128133	0.810976	0.483305	0.053333
