tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
1.438	0.000	99999.000	0.18800000	0.953	2.092	1.141	1.893	1.186	1.791	0.000	0.325	0.000	0.086	0.000	0.039	3.761	99999.000	7.525	99999.000	11.793	99999.000	1.594	0.000	99999.000	0.83400000	1.096	2.248	1.264	2.018	1.332	1.926	0.000	0.446	0.000	0.158	0.000	0.047	4.000	99999.000	7.438	99999.000	11.168	99999.000	0.017429	0.418196	0.352386	0.101619	0.732143	0.129639	0.395833
1.037	0.012	99999.000	0.51800000	0.467	1.799	0.740	1.537	0.783	1.389	0.000	0.241	0.000	0.093	0.000	0.042	2.340	99999.000	3.272	99999.000	9.723	99999.000	0.779	0.403	99999.000	0.81300000	0.000	3.725	0.279	2.387	0.523	1.986	0.000	1.236	0.000	0.083	0.000	0.037	2.052	99999.000	5.738	99999.000	8.414	99999.000	0.015190	0.282945	0.242580	0.053292	0.760000	0.133739	0.487805
1.500	0.023	8.472	0.87100000	0.000	3.660	0.197	2.852	0.414	2.514	0.000	0.930	0.000	0.621	0.000	0.232	1.419	99999.000	1.974	99999.000	2.510	99999.000	1.469	0.151	9.713	0.87500000	0.000	3.639	0.285	3.008	0.498	2.688	0.000	1.014	0.000	0.643	0.000	0.418	1.417	99999.000	2.132	99999.000	2.894	99999.000	0.009865	0.321704	0.263715	0.078758	0.631579	0.068317	0.382353
1.090	0.002	99999.000	0.14800000	0.576	1.746	0.773	1.559	0.820	1.414	0.000	0.308	0.000	0.130	0.000	0.051	2.567	99999.000	4.801	99999.000	13.473	99999.000	1.219	0.000	99999.000	0.37500000	0.738	1.969	0.941	1.686	0.967	1.543	0.000	0.272	0.000	0.065	0.000	0.035	2.896	99999.000	5.436	99999.000	14.820	99999.000	0.021653	0.380323	0.293770	0.122558	0.682927	0.187889	0.485714
1.496	0.000	99999.000	0.40900000	0.994	2.131	1.189	1.934	1.242	1.854	0.000	0.392	0.000	0.121	0.000	0.049	3.805	99999.000	7.369	99999.000	13.727	99999.000	1.594	0.000	99999.000	0.75400000	1.152	2.242	1.301	2.055	1.340	1.943	0.000	0.359	0.000	0.107	0.000	0.040	5.230	99999.000	7.965	99999.000	13.883	99999.000	0.010277	0.378342	0.354307	0.037223	0.708333	0.064222	0.386364
1.387	0.000	22.291	0.63500000	0.027	2.553	0.463	2.129	0.676	1.998	0.000	0.905	0.000	0.689	0.000	0.526	1.392	99999.000	1.951	99999.000	2.388	99999.000	0.811	0.796	99999.000	0.72100000	0.000	4.326	0.146	3.391	0.357	2.818	0.000	4.405	0.000	1.837	0.000	0.260	2.123	99999.000	5.479	99999.000	6.764	99999.000	0.024970	0.399410	0.325471	0.109617	0.711111	0.172853	0.378378
1.508	0.063	16.705	0.95900000	0.113	2.875	0.559	2.543	0.803	2.375	0.000	1.046	0.000	0.635	0.000	0.373	1.715	99999.000	2.509	99999.000	3.434	99999.000	1.805	0.000	9.700	1.00000000	0.000	3.717	0.496	3.268	0.752	2.891	0.000	1.164	0.000	0.587	0.000	0.276	1.453	99999.000	2.189	99999.000	2.946	99999.000	0.016527	0.385876	0.328121	0.085961	0.708333	0.104583	0.325000
1.469	0.091	3.772	0.73500000	0.000	4.387	0.000	3.506	0.223	2.998	0.000	0.991	0.000	0.371	0.000	0.120	0.818	99999.000	1.468	99999.000	2.142	99999.000	1.715	0.000	3.299	0.79100000	0.000	5.154	0.000	4.047	0.223	3.459	0.000	1.181	0.000	0.334	0.000	0.042	0.728	99999.000	1.435	99999.000	1.995	99999.000	0.006306	0.287650	0.276654	0.015201	0.681818	0.045447	0.305556
1.438	0.002	25.064	0.91800000	0.109	2.611	0.500	2.260	0.797	2.105	0.000	0.877	0.000	0.550	0.000	0.380	1.611	99999.000	2.432	99999.000	3.173	99999.000	1.566	0.084	11.216	0.71300000	0.000	3.785	0.469	2.949	0.791	2.695	0.000	1.364	0.000	0.779	0.000	0.541	1.345	99999.000	1.941	99999.000	2.507	99999.000	0.027679	0.394829	0.325030	0.103411	0.740000	0.174374	0.395349
1.637	0.000	99999.000	0.17300000	1.117	2.320	1.314	2.080	1.379	2.002	0.000	0.383	0.000	0.135	0.000	0.046	4.830	99999.000	7.516	99999.000	11.656	99999.000	1.734	0.000	99999.000	0.12600000	1.230	2.355	1.381	2.178	1.469	2.084	0.000	0.390	0.000	0.114	0.000	0.053	6.109	99999.000	8.941	99999.000	12.105	99999.000	0.014565	0.441575	0.382182	0.096133	0.709091	0.061825	0.409091
1.766	0.000	99999.000	0.12700000	1.262	2.396	1.477	2.283	1.514	2.137	0.000	0.510	0.000	0.109	0.000	0.046	5.846	99999.000	10.270	99999.000	14.117	99999.000	1.912	0.007	99999.000	0.21400000	1.164	2.539	1.373	2.373	1.561	2.270	0.000	0.496	0.000	0.257	0.000	0.081	6.520	99999.000	9.898	99999.000	12.867	99999.000	0.015249	0.526944	0.453274	0.134746	0.714286	0.083659	0.440000
1.631	0.000	99999.000	0.11300000	1.115	2.246	1.297	2.068	1.365	1.982	0.000	0.455	0.000	0.097	0.000	0.037	4.977	99999.000	8.082	99999.000	12.848	99999.000	1.689	0.000	99999.000	0.20000000	1.205	2.447	1.377	2.174	1.436	2.041	0.000	0.304	0.000	0.084	0.000	0.039	5.318	99999.000	7.916	99999.000	14.215	99999.000	0.009437	0.418222	0.387219	0.050593	0.730769	0.055707	0.377778
1.305	0.002	99999.000	0.04700000	0.615	1.898	0.938	1.738	1.010	1.641	0.000	0.352	0.000	0.114	0.000	0.044	3.138	99999.000	4.723	99999.000	7.779	99999.000	1.363	0.000	99999.000	0.02600000	0.863	2.033	1.078	1.828	1.109	1.715	0.000	0.267	0.000	0.067	0.000	0.030	2.970	99999.000	4.830	99999.000	8.531	99999.000	0.009753	0.397681	0.332157	0.098113	0.702128	0.101592	0.421053
1.906	0.000	99999.000	0.00500000	1.406	2.637	1.576	2.471	1.648	2.311	0.000	0.417	0.000	0.149	0.000	0.051	7.301	99999.000	10.875	99999.000	14.430	99999.000	2.094	0.000	99999.000	0.00800000	1.543	2.641	1.648	2.527	1.781	2.445	0.000	0.483	0.000	0.267	0.000	0.069	7.711	99999.000	12.477	99999.000	17.555	99999.000	0.024970	0.754286	0.658413	0.280669	0.730769	0.102507	0.413043
1.604	0.000	99999.000	0.01000000	1.105	2.184	1.264	2.025	1.346	1.947	0.000	0.429	0.000	0.162	0.000	0.037	4.986	99999.000	7.213	99999.000	10.289	99999.000	1.896	0.002	99999.000	0.15700000	1.135	2.545	1.473	2.344	1.561	2.262	0.000	0.592	0.000	0.290	0.000	0.114	8.688	99999.000	10.191	99999.000	13.844	99999.000	0.048273	0.616014	0.502114	0.228766	0.773585	0.215485	0.404762
1.498	0.000	99999.000	0.01700000	0.996	2.203	1.176	1.955	1.232	1.850	0.000	0.380	0.000	0.081	0.000	0.039	4.537	99999.000	7.066	99999.000	13.121	99999.000	1.668	0.000	99999.000	0.02400000	1.164	2.328	1.340	2.131	1.387	2.047	0.000	0.401	0.000	0.144	0.000	0.040	4.850	99999.000	7.037	99999.000	10.328	99999.000	0.019990	0.478274	0.373426	0.167337	0.767442	0.118800	0.512820
0.982	0.000	99999.000	0.82700000	0.633	1.646	0.721	1.473	0.732	1.309	0.000	0.186	0.000	0.072	0.000	0.032	1.852	99999.000	9.840	99999.000	17.887	99999.000	1.094	0.000	42.278	0.71000000	0.273	1.906	0.562	1.668	0.631	1.562	0.000	0.726	0.000	0.522	0.000	0.381	1.252	99999.000	1.751	99999.000	2.249	99999.000	0.011184	0.256345	0.208735	0.060169	0.780000	0.095702	0.421053
1.057	0.000	81.419	0.40100000	0.383	1.846	0.564	1.590	0.715	1.463	0.000	0.608	0.000	0.408	0.000	0.306	1.598	99999.000	1.936	99999.000	2.491	99999.000	1.451	0.100	5.052	0.89700000	0.000	3.977	0.000	2.906	0.266	2.701	0.000	0.928	0.000	0.461	0.000	0.172	0.912	99999.000	1.746	99999.000	2.305	99999.000	0.020728	0.360923	0.251987	0.145634	0.695652	0.165924	0.447368
1.680	0.000	99999.000	0.04700000	1.178	2.312	1.363	2.150	1.418	2.055	0.000	0.485	0.000	0.109	0.000	0.044	4.557	99999.000	6.842	99999.000	11.285	99999.000	1.812	0.000	99999.000	0.08100000	1.355	2.465	1.506	2.277	1.553	2.180	0.000	0.408	0.000	0.172	0.000	0.079	4.947	99999.000	10.328	99999.000	13.180	99999.000	0.017111	0.540463	0.491278	0.096683	0.711111	0.082868	0.333333
1.797	0.000	85.494	0.51800000	0.732	2.592	0.969	2.324	1.182	2.232	0.000	1.076	0.000	0.715	0.000	0.578	2.989	99999.000	4.791	99999.000	6.949	99999.000	2.072	0.047	11.523	0.91100000	0.168	4.182	0.703	3.510	0.932	3.160	0.000	1.849	0.000	0.960	0.000	0.543	2.021	99999.000	2.936	99999.000	4.082	99999.000	0.013331	0.478248	0.438114	0.071429	0.741379	0.133929	0.395833
1.559	0.072	8.004	0.99500000	0.000	3.539	0.340	2.809	0.551	2.629	0.000	1.343	0.000	0.696	0.000	0.278	1.015	99999.000	1.962	99999.000	2.794	99999.000	1.014	0.814	8.101	0.97200000	0.000	5.264	0.000	4.168	0.207	3.725	0.000	3.697	0.000	1.250	0.000	0.603	1.181	99999.000	1.990	99999.000	2.645	99999.000	0.020294	0.349081	0.334885	0.021344	0.744186	0.152170	0.264706
0.945	0.144	99999.000	0.80000000	0.398	2.201	0.676	1.727	0.748	1.609	0.000	0.316	0.000	0.090	0.000	0.042	2.848	99999.000	8.414	99999.000	15.445	99999.000	1.387	0.288	5.142	0.98100000	0.000	4.420	0.000	3.637	0.199	3.250	0.000	1.167	0.000	0.615	0.000	0.250	1.231	99999.000	1.693	99999.000	2.408	99999.000	0.027640	0.314811	0.179830	0.164578	0.720930	0.210779	0.428571
1.875	0.000	99999.000	0.14900000	1.367	2.516	1.525	2.328	1.594	2.256	0.000	0.466	0.000	0.162	0.000	0.054	6.168	99999.000	8.932	99999.000	14.293	99999.000	1.936	0.000	99999.000	0.51200000	1.395	2.664	1.561	2.432	1.639	2.324	0.000	0.494	0.000	0.209	0.000	0.037	6.363	99999.000	8.902	99999.000	12.457	99999.000	0.010011	0.494596	0.481881	0.024539	0.682927	0.057189	0.228571
1.311	0.002	99999.000	0.14500000	0.541	2.039	0.928	1.742	1.016	1.635	0.000	0.452	0.000	0.149	0.000	0.056	3.381	99999.000	5.475	99999.000	9.312	99999.000	1.383	0.000	99999.000	0.19200000	0.885	2.082	1.094	1.838	1.131	1.730	0.000	0.366	0.000	0.060	0.000	0.030	3.570	99999.000	5.943	99999.000	8.785	99999.000	0.015897	0.289511	0.229856	0.077460	0.739130	0.116573	0.526316
1.504	0.004	99999.000	0.10900000	0.826	2.211	1.127	1.996	1.211	1.855	0.000	0.364	0.000	0.162	0.000	0.062	4.088	99999.000	6.510	99999.000	9.625	99999.000	1.729	0.000	99999.000	0.18900000	1.227	2.342	1.400	2.180	1.447	2.096	0.000	0.443	0.000	0.120	0.000	0.056	6.744	99999.000	9.508	99999.000	14.977	99999.000	0.024677	0.469873	0.369979	0.158557	0.731707	0.141962	0.314286
1.502	0.007	52.134	0.61700000	0.451	2.486	0.797	2.178	0.951	2.039	0.000	0.954	0.000	0.687	0.000	0.469	2.245	99999.000	3.074	99999.000	4.014	99999.000	1.754	0.033	10.266	0.92200000	0.000	3.465	0.426	3.051	0.656	2.781	0.000	1.663	0.000	0.686	0.000	0.297	1.656	99999.000	2.409	99999.000	3.395	99999.000	0.010910	0.370098	0.332912	0.055745	0.687500	0.097325	0.431818
1.293	0.021	99999.000	0.74800000	0.584	2.016	0.938	1.824	1.012	1.676	0.000	0.396	0.000	0.149	0.000	0.056	3.165	99999.000	4.723	99999.000	9.645	99999.000	1.465	0.000	99999.000	0.95700000	0.996	2.094	1.168	1.928	1.213	1.814	0.000	0.332	0.000	0.105	0.000	0.042	4.371	99999.000	6.480	99999.000	8.844	99999.000	0.015675	0.390232	0.308993	0.117566	0.659091	0.110182	0.297297
1.453	0.000	99999.000	0.15400000	1.025	2.062	1.172	1.877	1.203	1.781	0.000	0.473	0.000	0.183	0.000	0.044	3.922	99999.000	5.807	99999.000	8.336	99999.000	1.500	0.000	99999.000	0.31500000	1.018	2.211	1.170	1.936	1.246	1.836	0.000	0.318	0.000	0.086	0.000	0.040	4.889	99999.000	7.027	99999.000	10.504	99999.000	0.008693	0.342932	0.319953	0.033789	0.708333	0.050975	0.365854
1.170	0.007	3.106	0.81900000	0.000	3.547	0.000	2.627	0.049	2.303	0.000	1.139	0.000	0.274	0.000	0.098	0.535	99999.000	1.117	99999.000	1.446	99999.000	1.332	0.012	2.615	0.88600000	0.000	4.039	0.000	3.141	0.107	2.582	0.000	1.255	0.000	0.223	0.000	0.056	0.560	99999.000	1.184	99999.000	1.938	99999.000	0.006890	0.146803	0.117056	0.033691	0.700000	0.074166	0.375000
1.553	0.000	35.728	0.45500000	0.467	2.551	0.676	2.299	0.922	2.154	0.000	0.970	0.000	0.642	0.000	0.462	2.026	99999.000	3.231	99999.000	3.769	99999.000	1.715	0.000	15.677	0.62600000	0.275	3.504	0.723	2.836	0.924	2.590	0.000	1.238	0.000	0.608	0.000	0.352	1.404	99999.000	2.340	99999.000	3.181	99999.000	0.010292	0.404813	0.372563	0.051400	0.666667	0.059497	0.281250
1.314	0.002	99999.000	0.04400000	0.668	2.031	0.951	1.816	1.029	1.750	0.000	0.283	0.000	0.128	0.000	0.051	3.214	99999.000	4.977	99999.000	12.535	99999.000	1.426	0.004	99999.000	0.03900000	0.777	2.068	1.047	1.906	1.137	1.783	0.000	0.338	0.000	0.142	0.000	0.053	3.292	99999.000	5.738	99999.000	7.525	99999.000	0.014172	0.425543	0.333682	0.137863	0.729167	0.088137	0.435897
1.318	0.004	99999.000	0.48800000	0.668	2.061	0.928	1.787	1.021	1.707	0.000	0.327	0.000	0.098	0.000	0.039	2.989	99999.000	4.713	99999.000	10.816	99999.000	1.375	0.000	99999.000	0.66200000	0.877	2.039	1.070	1.844	1.117	1.742	0.000	0.297	0.000	0.076	0.000	0.037	2.765	99999.000	5.338	99999.000	8.727	99999.000	0.005935	0.330427	0.305680	0.035642	0.688889	0.047977	0.463415
1.273	0.002	99999.000	0.02400000	0.545	1.912	0.887	1.707	0.973	1.602	0.000	0.411	0.000	0.100	0.000	0.035	3.116	99999.000	5.416	99999.000	10.543	99999.000	1.359	0.000	99999.000	0.01400000	0.861	2.076	1.076	1.859	1.104	1.713	0.000	0.404	0.000	0.107	0.000	0.033	3.175	99999.000	5.270	99999.000	10.328	99999.000	0.012640	0.385689	0.332087	0.080254	0.765957	0.103723	0.589744
1.719	0.000	99999.000	0.08800000	1.217	2.346	1.387	2.168	1.455	2.078	0.000	0.489	0.000	0.237	0.000	0.074	4.889	99999.000	9.488	99999.000	14.195	99999.000	1.906	0.002	99999.000	0.07100000	1.078	2.666	1.406	2.381	1.553	2.275	0.000	0.592	0.000	0.327	0.000	0.102	6.158	99999.000	9.508	99999.000	12.711	99999.000	0.019443	0.563351	0.484778	0.152504	0.760870	0.097100	0.428571
0.871	0.000	2.346	0.98200000	0.000	3.072	0.000	2.250	0.000	1.867	0.000	0.500	0.000	0.234	0.000	0.065	0.544	99999.000	0.884	99999.000	1.405	99999.000	0.949	0.019	2.019	0.97800000	0.000	2.904	0.000	2.340	0.000	2.000	0.000	0.751	0.000	0.236	0.000	0.086	0.524	99999.000	0.987	99999.000	1.635	99999.000	0.004661	0.188593	0.166370	0.026658	0.714286	0.064201	0.454545
1.455	0.000	99999.000	0.73100000	0.955	2.129	1.162	1.920	1.203	1.809	0.000	0.436	0.000	0.139	0.000	0.054	4.127	99999.000	7.174	99999.000	12.691	99999.000	1.562	0.000	91.419	0.85000000	0.604	2.262	0.896	2.074	1.027	1.971	0.000	0.821	0.000	0.552	0.000	0.387	2.851	99999.000	4.431	99999.000	5.315	99999.000	0.011492	0.349172	0.302723	0.066615	0.708333	0.071568	0.333333
1.252	0.000	99999.000	0.42200000	0.756	1.918	0.979	1.703	1.002	1.594	0.000	0.251	0.000	0.076	0.000	0.030	2.789	99999.000	5.338	99999.000	10.309	99999.000	1.438	0.000	14.263	0.80700000	0.008	2.984	0.508	2.512	0.727	2.318	0.000	0.946	0.000	0.661	0.000	0.450	1.170	99999.000	1.846	99999.000	2.315	99999.000	0.011768	0.416282	0.372787	0.069347	0.704545	0.107295	0.378378
1.115	0.007	99999.000	0.56100000	0.486	1.744	0.791	1.568	0.836	1.461	0.000	0.304	0.000	0.091	0.000	0.047	2.638	99999.000	4.215	99999.000	12.066	99999.000	1.139	0.030	99999.000	0.92000000	0.561	1.939	0.795	1.643	0.857	1.500	0.000	0.339	0.000	0.139	0.000	0.049	2.621	99999.000	4.625	99999.000	11.871	99999.000	0.007323	0.214564	0.186487	0.034512	0.730769	0.064968	0.477273
1.447	0.000	160.650	0.21800000	0.666	2.027	0.867	1.889	0.996	1.787	0.000	0.812	0.000	0.540	0.000	0.380	2.614	99999.000	4.019	99999.000	5.198	99999.000	1.734	0.016	9.576	0.73800000	0.000	3.758	0.348	3.131	0.609	2.855	0.000	1.584	0.000	0.829	0.000	0.304	1.494	99999.000	2.509	99999.000	3.202	99999.000	0.019753	0.300373	0.259862	0.054734	0.727273	0.112576	0.358974
0.969	0.000	99999.000	0.10700000	0.586	1.637	0.719	1.436	0.721	1.289	0.000	0.285	0.000	0.100	0.000	0.040	2.091	99999.000	11.480	99999.000	14.957	99999.000	0.875	0.248	99999.000	0.36900000	0.098	2.459	0.537	2.275	0.668	1.857	0.000	0.415	0.000	0.125	0.000	0.047	2.433	99999.000	5.914	99999.000	9.039	99999.000	0.005495	0.244576	0.229830	0.019147	0.700000	0.044818	0.354839
1.717	0.000	99999.000	0.28600000	1.213	2.320	1.371	2.174	1.439	2.080	0.000	0.364	0.000	0.192	0.000	0.046	5.377	99999.000	8.512	99999.000	12.203	99999.000	2.154	0.000	55.391	0.71800000	1.002	3.086	1.229	2.832	1.436	2.701	0.000	0.951	0.000	0.668	0.000	0.548	4.193	99999.000	6.719	99999.000	8.091	99999.000	0.044193	0.629891	0.536141	0.202109	0.714286	0.156601	0.325581
1.326	0.000	99999.000	0.48500000	0.857	1.936	1.039	1.762	1.076	1.645	0.000	0.287	0.000	0.079	0.000	0.030	2.813	99999.000	5.191	99999.000	8.502	99999.000	1.482	0.000	99999.000	0.67900000	0.982	2.146	1.184	1.900	1.229	1.834	0.000	0.355	0.000	0.088	0.000	0.040	3.912	99999.000	5.816	99999.000	10.055	99999.000	0.011616	0.442002	0.374973	0.107242	0.730769	0.108459	0.476190
1.691	0.035	3.899	0.89600000	0.000	4.320	0.000	3.703	0.434	3.336	0.000	0.932	0.000	0.338	0.000	0.083	1.021	99999.000	1.575	99999.000	2.172	99999.000	1.824	0.021	3.653	0.89500000	0.000	5.105	0.000	4.090	0.289	3.379	0.000	1.139	0.000	0.577	0.000	0.155	0.809	99999.000	1.480	99999.000	2.085	99999.000	0.006916	0.361052	0.348289	0.019585	0.700000	0.045425	0.289474
2.131	0.000	99999.000	0.47000000	1.512	2.791	1.691	2.627	1.789	2.525	0.000	0.650	0.000	0.309	0.000	0.093	8.785	99999.000	11.754	99999.000	15.387	99999.000	2.160	0.200	99999.000	0.79900000	1.424	3.588	1.682	3.041	1.871	2.891	0.000	0.635	0.000	0.350	0.000	0.207	9.078	99999.000	15.348	99999.000	23.180	99999.000	0.030607	0.701356	0.646484	0.155219	0.711538	0.110181	0.250000
1.982	0.000	99999.000	0.08800000	1.467	2.705	1.590	2.436	1.697	2.318	0.000	0.431	0.000	0.234	0.000	0.058	8.062	99999.000	11.988	99999.000	16.656	99999.000	2.189	0.000	31.016	0.63100000	0.549	3.504	0.949	3.129	1.174	2.918	0.000	1.364	0.000	1.025	0.000	0.715	3.635	99999.000	5.187	99999.000	6.572	99999.000	0.035731	0.607305	0.596107	0.027723	0.740741	0.145972	0.214286
2.100	0.000	99999.000	0.40000000	1.500	2.822	1.684	2.529	1.787	2.451	0.000	0.527	0.000	0.281	0.000	0.070	8.688	99999.000	13.062	99999.000	16.500	99999.000	2.570	0.007	99999.000	0.25400000	1.762	3.254	2.008	3.018	2.104	2.932	0.000	0.728	0.000	0.459	0.000	0.272	11.734	99999.000	16.578	99999.000	22.750	99999.000	0.052677	0.715359	0.607755	0.274330	0.750000	0.187828	0.345455
2.375	0.000	99999.000	0.21500000	1.818	3.064	1.910	2.822	2.043	2.734	0.000	0.663	0.000	0.171	0.000	0.051	10.816	99999.000	15.562	99999.000	19.430	99999.000	2.623	0.000	99999.000	0.68800000	1.908	3.219	2.131	3.059	2.285	2.971	0.000	0.603	0.000	0.285	0.000	0.098	14.078	99999.000	19.645	99999.000	28.883	99999.000	0.038906	0.779829	0.728082	0.190303	0.791045	0.131006	0.309091
2.307	0.000	99999.000	0.27100000	1.775	3.043	1.920	2.814	2.010	2.697	0.000	0.601	0.000	0.290	0.000	0.069	10.504	99999.000	14.352	99999.000	21.344	99999.000	3.016	0.002	23.398	0.70500000	0.691	4.752	1.291	4.422	1.588	4.096	0.000	1.944	0.000	1.294	0.000	1.004	4.550	99999.000	6.937	99999.000	8.779	99999.000	0.039346	0.672034	0.595380	0.189447	0.828947	0.172200	0.350877
2.768	0.000	99999.000	0.02900000	2.248	3.355	2.311	3.191	2.428	3.111	0.000	0.664	0.000	0.316	0.000	0.072	12.711	99999.000	19.664	99999.000	26.578	99999.000	3.199	0.000	99999.000	0.05400000	2.604	3.943	2.701	3.660	2.783	3.588	0.000	0.696	0.000	0.325	0.000	0.113	14.996	99999.000	26.227	99999.000	35.562	99999.000	0.056571	0.795640	0.705722	0.305556	0.756757	0.158745	0.264151
2.375	0.000	99999.000	0.00600000	1.812	3.045	1.906	2.859	2.062	2.764	0.000	0.606	0.000	0.308	0.000	0.107	9.801	99999.000	16.637	99999.000	22.516	99999.000	2.688	0.000	99999.000	0.00300000	2.014	3.336	2.197	3.160	2.324	3.084	0.000	0.749	0.000	0.408	0.000	0.123	11.031	99999.000	21.148	99999.000	27.516	99999.000	0.042482	0.800886	0.697451	0.341880	0.750000	0.115836	0.326087
2.980	0.000	99999.000	0.25800000	2.242	3.729	2.482	3.492	2.561	3.357	0.000	0.622	0.000	0.394	0.000	0.098	18.414	99999.000	26.031	99999.000	33.453	99999.000	4.301	0.000	37.773	0.37700000	1.639	6.189	2.223	5.736	2.543	5.426	0.000	2.290	0.000	1.735	0.000	1.438	9.277	99999.000	15.117	99999.000	18.184	99999.000	0.118802	0.824689	0.775749	0.218241	0.772152	0.263163	0.254902
2.305	0.000	99999.000	0.00500000	1.785	2.959	1.865	2.732	1.973	2.648	0.000	0.452	0.000	0.163	0.000	0.069	8.824	99999.000	14.234	99999.000	19.898	99999.000	2.680	0.004	99999.000	0.00700000	1.842	3.326	2.164	3.158	2.297	3.055	0.000	0.675	0.000	0.410	0.000	0.186	12.711	99999.000	17.672	99999.000	25.641	99999.000	0.060555	0.752056	0.696546	0.182927	0.754386	0.157153	0.311111
2.523	0.000	99999.000	0.06100000	1.961	3.168	2.066	3.000	2.145	2.914	0.000	0.485	0.000	0.253	0.000	0.070	11.207	99999.000	19.312	99999.000	25.484	99999.000	3.266	0.005	153.906	0.14100000	1.703	4.172	2.059	3.938	2.230	3.816	0.000	1.346	0.000	0.997	0.000	0.881	15.383	99999.000	19.580	99999.000	25.156	99999.000	0.065152	0.745889	0.676586	0.214286	0.770492	0.214508	0.297872
2.158	0.000	99999.000	0.00000000	1.646	2.828	1.693	2.600	1.824	2.516	0.000	0.594	0.000	0.264	0.000	0.076	8.600	99999.000	13.316	99999.000	19.547	99999.000	2.986	0.000	99999.000	0.00700000	2.295	3.617	2.490	3.486	2.590	3.410	0.000	0.684	0.000	0.380	0.000	0.074	14.449	99999.000	21.266	99999.000	32.125	99999.000	0.087461	0.886218	0.769917	0.505472	0.746032	0.310198	0.291667
2.064	0.000	99999.000	0.06000000	1.533	2.729	1.660	2.535	1.748	2.420	0.000	0.476	0.000	0.257	0.000	0.069	8.414	99999.000	12.555	99999.000	16.617	99999.000	2.309	0.004	99999.000	0.43700000	1.520	2.873	1.781	2.715	1.957	2.650	0.000	0.563	0.000	0.376	0.000	0.128	9.469	99999.000	14.879	99999.000	20.875	99999.000	0.031330	0.684193	0.634293	0.136446	0.687500	0.117926	0.259259
2.158	0.000	51.641	0.65800000	0.947	3.064	1.193	2.844	1.375	2.760	0.000	1.063	0.000	0.860	0.000	0.694	3.767	99999.000	5.867	99999.000	7.845	99999.000	2.516	0.104	15.938	0.79900000	0.609	4.547	1.006	4.143	1.355	3.703	0.000	1.876	0.000	1.099	0.000	0.788	3.276	99999.000	4.536	99999.000	6.229	99999.000	0.032534	0.436749	0.400720	0.060120	0.761194	0.118899	0.250000
2.125	0.000	99999.000	0.68100000	1.623	2.832	1.744	2.562	1.844	2.484	0.000	0.480	0.000	0.181	0.000	0.065	8.453	99999.000	12.027	99999.000	16.832	99999.000	1.684	1.308	59.912	0.76200000	0.375	7.480	0.688	5.645	0.889	4.920	0.000	6.238	0.000	3.045	0.000	1.884	4.825	99999.000	6.694	99999.000	8.467	99999.000	0.065841	0.673823	0.578340	0.226444	0.800000	0.257054	0.347826
2.094	0.000	99999.000	0.68300000	1.566	2.811	1.689	2.549	1.785	2.473	0.000	0.501	0.000	0.193	0.000	0.065	8.980	99999.000	11.480	99999.000	15.445	99999.000	1.883	0.455	70.547	0.82800000	0.992	5.338	1.238	3.953	1.436	3.375	0.000	1.517	0.000	0.953	0.000	0.724	4.309	99999.000	6.636	99999.000	8.770	99999.000	0.020886	0.583656	0.569444	0.033009	0.746479	0.084951	0.224490
2.881	0.011	25.078	0.86100000	0.975	4.529	1.369	4.139	1.594	3.924	0.000	1.802	0.000	1.243	0.000	0.879	4.287	99999.000	7.739	99999.000	9.653	99999.000	3.141	0.185	20.742	0.81100000	0.740	5.873	1.369	4.867	1.773	4.602	0.000	2.438	0.000	1.584	0.000	1.132	5.435	99999.000	7.908	99999.000	9.796	99999.000	0.036205	0.614949	0.578182	0.087164	0.716981	0.118520	0.279070
1.906	0.359	197.500	0.52200000	1.008	4.227	1.336	3.400	1.422	3.107	0.000	1.413	0.000	0.817	0.000	0.649	5.166	99999.000	9.648	99999.000	12.617	99999.000	2.062	0.499	24.102	0.55600000	0.430	5.840	1.008	4.404	1.297	3.967	0.000	1.844	0.000	1.083	0.000	0.838	3.223	99999.000	5.781	99999.000	7.686	99999.000	0.025094	0.600196	0.593658	0.016089	0.716981	0.079252	0.175000
