tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
5.695	2.018	52.305	0.30000000	2.938	8.996	2.938	8.996	2.938	8.996	0.000	17.489	0.000	17.489	0.000	17.489	39.834	99999.000	39.834	99999.000	39.834	99999.000	14.551	3.429	41.730	0.70000000	10.307	21.934	10.307	21.934	10.307	21.934	0.000	4.727	0.000	4.727	0.000	4.727	32.588	113.937	32.588	113.937	32.588	113.937	0.565320	0.806716	0.768657	0.164514	0.782946	0.506851	0.095238
5.061	0.000	49.609	0.30000000	3.518	5.512	3.518	5.512	3.518	5.512	0.000	2.041	0.000	2.041	0.000	2.041	18.535	99999.000	18.535	99999.000	18.535	99999.000	6.221	1.582	36.465	0.10000000	3.895	9.490	3.895	9.490	3.895	9.490	0.000	3.085	0.000	3.085	0.000	3.085	23.699	2566.465	23.699	2566.465	23.699	2566.465	0.296279	0.715778	0.706497	0.031622	0.784946	0.367184	0.058824
5.631	0.019	45.352	0.20000000	2.889	6.703	2.889	6.703	2.889	6.703	0.000	1.605	0.000	1.605	0.000	1.605	37.266	99999.000	37.266	99999.000	37.266	99999.000	8.988	1.425	26.538	0.90000000	6.947	15.963	6.947	15.963	6.947	15.963	0.000	4.097	0.000	4.097	0.000	4.097	16.863	103.413	16.863	103.413	16.863	103.413	0.286112	0.778485	0.750478	0.112244	0.761468	0.404317	0.094340
5.875	0.009	28.047	0.50000000	2.354	6.000	2.354	6.000	2.354	6.000	0.000	2.842	0.000	2.842	0.000	2.842	15.684	690.547	15.684	690.547	15.684	690.547	11.686	0.011	39.651	0.50000000	8.404	13.191	8.404	13.191	8.404	13.191	0.000	7.339	0.000	7.339	0.000	7.339	45.901	267.776	45.901	267.776	45.901	267.776	0.349597	0.853595	0.837037	0.101606	0.792308	0.470193	0.112676
5.529	0.016	23.394	0.10000000	2.043	6.496	2.043	6.496	2.043	6.496	0.000	3.029	0.000	3.029	0.000	3.029	13.022	99999.000	13.022	99999.000	13.022	99999.000	11.963	0.881	29.678	0.20000000	8.980	14.100	8.980	14.100	8.980	14.100	0.000	3.301	0.000	3.301	0.000	3.301	25.806	76.963	25.806	76.963	25.806	76.963	0.445005	0.741117	0.681472	0.187253	0.747368	0.484296	0.092593
4.799	0.004	64.834	0.00000000	3.598	5.748	3.598	5.748	3.598	5.748	0.000	1.030	0.000	1.030	0.000	1.030	31.006	99999.000	31.006	99999.000	31.006	99999.000	10.701	0.012	63.977	0.70000000	8.184	11.492	8.184	11.492	8.184	11.492	0.000	3.228	0.000	3.228	0.000	3.228	56.790	99999.000	56.790	99999.000	56.790	99999.000	0.499280	0.834634	0.830732	0.023056	0.784483	0.509405	0.058824
6.418	0.000	46.953	0.00000000	4.383	7.449	4.383	7.449	4.383	7.449	0.000	1.153	0.000	1.153	0.000	1.153	41.621	99999.000	41.621	99999.000	41.621	99999.000	10.684	2.635	41.426	0.70000000	7.566	14.254	7.566	14.254	7.566	14.254	0.002	13.883	0.002	13.883	0.002	13.883	28.337	241.426	28.337	241.426	28.337	241.426	0.474524	0.779297	0.761719	0.073770	0.769912	0.498777	0.111111
4.760	0.002	64.688	0.50000000	2.416	5.631	2.416	5.631	2.416	5.631	0.000	2.742	0.000	2.742	0.000	2.742	18.516	99999.000	18.516	99999.000	18.516	99999.000	11.168	0.000	54.590	0.20000000	7.135	13.125	7.135	13.125	7.135	13.125	0.000	3.959	0.000	3.959	0.000	3.959	40.449	99999.000	40.449	99999.000	40.449	99999.000	0.498548	0.877778	0.807265	0.365852	0.817391	0.531370	0.190476
7.596	0.002	41.644	0.60000000	4.820	10.008	4.820	10.008	4.820	10.008	0.000	1.104	0.000	1.104	0.000	1.104	22.070	99999.000	22.070	99999.000	22.070	99999.000	12.697	0.002	88.828	0.30000000	9.826	16.910	9.826	16.910	9.826	16.910	0.000	3.428	0.000	3.428	0.000	3.428	41.445	99999.000	41.445	99999.000	41.445	99999.000	0.349021	0.779767	0.750194	0.118382	0.803030	0.424143	0.122807
5.520	0.845	37.021	1.00000000	5.143	8.611	5.143	8.611	5.143	8.611	0.000	0.886	0.000	0.886	0.000	0.886	14.775	427.646	14.775	427.646	14.775	427.646	11.129	0.000	39.768	0.40000000	6.346	13.334	6.346	13.334	6.346	13.334	0.000	2.355	0.000	2.355	0.000	2.355	24.709	99999.000	24.709	99999.000	24.709	99999.000	0.419651	0.889827	0.882719	0.060606	0.775862	0.378641	0.079365
6.301	0.000	38.313	0.60000000	3.375	8.348	3.375	8.348	3.375	8.348	0.000	0.547	0.000	0.547	0.000	0.547	20.461	99999.000	20.461	99999.000	20.461	99999.000	13.744	0.000	35.381	0.50000000	8.346	15.809	8.346	15.809	8.346	15.809	0.000	7.358	0.000	7.358	0.000	7.358	15.166	309.443	15.166	309.443	15.166	309.443	0.359069	0.809907	0.789157	0.098413	0.794872	0.483539	0.118644
7.207	0.000	30.078	0.20000000	5.449	9.600	5.449	9.600	5.449	9.600	0.000	2.348	0.000	2.348	0.000	2.348	23.169	99999.000	23.169	99999.000	23.169	99999.000	9.564	1.011	25.177	0.90000000	5.975	14.287	5.975	14.287	5.975	14.287	0.000	3.319	0.000	3.319	0.000	3.319	20.325	131.583	20.325	131.583	20.325	131.583	0.208825	0.753946	0.740018	0.053572	0.774775	0.277829	0.033898
4.906	0.033	73.281	0.60000000	3.648	5.738	3.648	5.738	3.648	5.738	0.000	0.571	0.000	0.571	0.000	0.571	23.970	99999.000	23.970	99999.000	23.970	99999.000	6.574	3.881	30.898	0.00000000	6.012	19.648	6.012	19.648	6.012	19.648	0.000	1.638	0.000	1.638	0.000	1.638	20.513	56.445	20.513	56.445	20.513	56.445	0.318881	0.798904	0.781370	0.080200	0.768519	0.437656	0.105263
6.227	0.000	60.781	0.00000000	2.834	7.975	2.834	7.975	2.834	7.975	0.000	1.999	0.000	1.999	0.000	1.999	29.973	99999.000	29.973	99999.000	29.973	99999.000	14.213	0.000	94.707	0.20000000	9.238	17.512	9.238	17.512	9.238	17.512	0.000	3.064	0.000	3.064	0.000	3.064	60.078	99999.000	60.078	99999.000	60.078	99999.000	0.544753	0.829700	0.786682	0.201659	0.787611	0.561602	0.080000
6.615	0.000	49.531	0.20000000	4.584	8.219	4.584	8.219	4.584	8.219	0.000	1.700	0.000	1.700	0.000	1.700	39.844	99999.000	39.844	99999.000	39.844	99999.000	12.414	0.441	36.377	0.70000000	9.352	16.574	9.352	16.574	9.352	16.574	0.000	1.779	0.000	1.779	0.000	1.779	25.713	99999.000	25.713	99999.000	25.713	99999.000	0.439730	0.806571	0.804982	0.008152	0.794872	0.455406	0.036364
5.969	0.353	26.270	0.90000000	3.348	10.148	3.348	10.148	3.348	10.148	0.000	2.575	0.000	2.575	0.000	2.575	26.680	99999.000	26.680	99999.000	26.680	99999.000	9.863	0.771	37.312	0.70000000	6.727	15.090	6.727	15.090	6.727	15.090	0.000	2.466	0.000	2.466	0.000	2.466	33.757	62.708	33.757	62.708	33.757	62.708	0.369609	0.883276	0.854414	0.198248	0.783784	0.395968	0.161290
4.959	0.000	6265.000	0.10000000	4.426	5.326	4.426	5.326	4.426	5.326	0.000	0.846	0.000	0.846	0.000	0.846	102.031	99999.000	102.031	99999.000	102.031	99999.000	10.857	0.000	98.359	0.20000000	7.564	11.137	7.564	11.137	7.564	11.137	0.000	2.208	0.000	2.208	0.000	2.208	68.477	99999.000	68.477	99999.000	68.477	99999.000	0.449219	0.891225	0.885159	0.052817	0.838710	0.513134	0.093750
5.203	0.014	39.219	0.50000000	3.807	6.662	3.807	6.662	3.807	6.662	0.000	0.889	0.000	0.889	0.000	0.889	32.852	99999.000	32.852	99999.000	32.852	99999.000	12.463	0.012	41.846	0.90000000	8.943	14.955	8.943	14.955	8.943	14.955	0.000	1.735	0.000	1.735	0.000	1.735	32.908	216.533	32.908	216.533	32.908	216.533	0.506801	0.814462	0.793055	0.103447	0.821138	0.546287	0.137931
5.008	0.005	94.375	0.40000000	3.676	5.674	3.676	5.674	3.676	5.674	0.000	1.079	0.000	1.079	0.000	1.079	24.824	99999.000	24.824	99999.000	24.824	99999.000	12.535	1.165	50.225	0.50000000	10.912	14.658	10.912	14.658	10.912	14.658	0.000	4.124	0.000	4.124	0.000	4.124	45.769	14980.225	45.769	14980.225	45.769	14980.225	0.621821	0.914958	0.897874	0.167288	0.826772	0.596911	0.111111
5.342	0.005	41.016	0.20000000	2.760	6.207	2.760	6.207	2.760	6.207	0.000	1.622	0.000	1.622	0.000	1.622	35.146	99999.000	35.146	99999.000	35.146	99999.000	7.891	1.482	30.723	0.50000000	4.227	15.174	4.227	15.174	4.227	15.174	0.000	1.315	0.000	1.315	0.000	1.315	24.158	277.910	24.158	277.910	24.158	277.910	0.303550	0.756967	0.753312	0.014815	0.820312	0.392501	0.033898
7.871	0.000	32.617	0.10000000	4.867	10.246	4.867	10.246	4.867	10.246	0.000	2.266	0.000	2.266	0.000	2.266	37.773	390.117	37.773	390.117	37.773	390.117	16.004	0.004	30.959	0.50000000	12.016	21.035	12.016	21.035	12.016	21.035	0.000	3.224	0.000	3.224	0.000	3.224	38.196	648.069	38.196	648.069	38.196	648.069	0.469463	0.844078	0.811094	0.174603	0.741935	0.468081	0.080000
4.502	1.368	28.262	0.20000000	4.010	8.541	4.010	8.541	4.010	8.541	0.000	2.141	0.000	2.141	0.000	2.141	17.822	101.074	17.822	101.074	17.822	101.074	12.055	0.000	41.641	0.70000000	8.805	15.223	8.805	15.223	8.805	15.223	0.000	3.106	0.000	3.106	0.000	3.106	30.996	622.891	30.996	622.891	30.996	622.891	0.401063	0.799226	0.585730	0.515354	0.757282	0.481210	0.058824
4.479	1.252	26.289	0.20000000	1.377	6.975	1.377	6.975	1.377	6.975	0.000	3.294	0.000	3.294	0.000	3.294	15.000	99999.000	15.000	99999.000	15.000	99999.000	7.453	3.631	23.516	0.90000000	3.506	18.648	3.506	18.648	3.506	18.648	0.000	12.856	0.000	12.856	0.000	12.856	17.932	1198.516	17.932	1198.516	17.932	1198.516	0.301232	0.734353	0.716157	0.064103	0.744681	0.398760	0.057692
8.174	0.000	35.039	0.10000000	5.908	9.570	5.908	9.570	5.908	9.570	0.000	2.394	0.000	2.394	0.000	2.394	30.452	99999.000	30.452	99999.000	30.452	99999.000	13.049	0.004	60.469	0.00000000	9.299	15.152	9.299	15.152	9.299	15.152	0.000	0.032	0.000	0.032	0.000	0.032	52.051	99999.000	52.051	99999.000	52.051	99999.000	0.319449	0.657089	0.647096	0.028319	0.738318	0.376325	0.019608
3.957	0.000	99999.000	0.00000000	3.844	4.367	3.844	4.367	3.844	4.367	0.000	0.385	0.000	0.385	0.000	0.385	36.070	99999.000	36.070	99999.000	36.070	99999.000	6.525	3.301	41.045	0.50000000	4.850	10.168	4.850	10.168	4.850	10.168	0.000	8.555	0.000	8.555	0.000	8.555	31.362	99999.000	31.362	99999.000	31.362	99999.000	0.420761	0.817896	0.761185	0.237467	0.787234	0.548137	0.117647
6.264	0.105	29.454	0.90000000	3.531	7.033	3.531	7.033	3.531	7.033	0.000	1.470	0.000	1.470	0.000	1.470	25.939	171.329	25.939	171.329	25.939	171.329	10.688	0.000	46.875	0.60000000	6.152	12.334	6.152	12.334	6.152	12.334	0.000	4.795	0.000	4.795	0.000	4.795	29.659	99999.000	29.659	99999.000	29.659	99999.000	0.318561	0.632740	0.627651	0.013668	0.738636	0.365598	0.062500
6.676	0.000	22.656	0.50000000	3.717	6.705	3.717	6.705	3.717	6.705	0.000	1.768	0.000	1.768	0.000	1.768	20.306	99999.000	20.306	99999.000	20.306	99999.000	14.965	0.004	33.201	0.30000000	7.469	18.836	7.469	18.836	7.469	18.836	0.000	3.266	0.000	3.266	0.000	3.266	21.875	96.169	21.875	96.169	21.875	96.169	0.373962	0.802690	0.750374	0.209580	0.779817	0.499484	0.107143
6.221	0.000	34.224	0.20000000	5.389	7.646	5.389	7.646	5.389	7.646	0.000	0.005	0.000	0.005	0.000	0.005	44.849	99999.000	44.849	99999.000	44.849	99999.000	11.748	0.000	38.984	0.20000000	9.053	14.412	9.053	14.412	9.053	14.412	0.000	2.225	0.000	2.225	0.000	2.225	29.241	168.418	29.241	168.418	29.241	168.418	0.294050	0.805413	0.750549	0.219940	0.741935	0.436822	0.172414
5.123	0.571	41.875	0.50000000	4.305	6.154	4.305	6.154	4.305	6.154	0.004	1.079	0.004	1.079	0.004	1.079	21.953	99999.000	21.953	99999.000	21.953	99999.000	8.172	3.762	50.312	0.10000000	6.074	13.910	6.074	13.910	6.074	13.910	0.000	1.645	0.000	1.645	0.000	1.645	29.316	118.994	29.316	118.994	29.316	118.994	0.425660	0.806217	0.781746	0.112122	0.798165	0.476646	0.132075
7.518	0.002	59.580	0.00000000	5.893	7.584	5.893	7.584	5.893	7.584	0.000	2.062	0.000	2.062	0.000	2.062	32.598	99999.000	32.598	99999.000	32.598	99999.000	13.742	0.000	57.812	0.00000000	11.113	15.430	11.113	15.430	11.113	15.430	0.000	3.155	0.000	3.155	0.000	3.155	52.500	139.590	52.500	139.590	52.500	139.590	0.432807	0.694538	0.693422	0.003638	0.769912	0.434850	0.019608
12.721	0.000	17.192	0.20000000	2.172	18.711	2.172	18.711	2.172	18.711	0.000	6.110	0.000	6.110	0.000	6.110	13.892	39.604	13.892	39.604	13.892	39.604	15.562	0.002	28.177	0.70000000	10.715	17.961	10.715	17.961	10.715	17.961	0.000	0.007	0.000	0.007	0.000	0.007	21.005	240.990	21.005	240.990	21.005	240.990	0.249917	0.618875	0.612523	0.016393	0.700000	0.269262	0.050847
5.896	0.019	49.922	0.90000000	3.562	7.916	3.562	7.916	3.562	7.916	0.000	1.104	0.000	1.104	0.000	1.104	35.459	99999.000	35.459	99999.000	35.459	99999.000	11.725	0.000	44.629	1.00000000	8.100	13.621	8.100	13.621	8.100	13.621	0.000	3.737	0.000	3.737	0.000	3.737	33.700	178.691	33.700	178.691	33.700	178.691	0.338332	0.838057	0.809717	0.148936	0.756522	0.445999	0.081967
4.805	0.004	99999.000	0.00000000	3.918	5.680	3.918	5.680	3.918	5.680	0.000	0.548	0.000	0.548	0.000	0.548	138.219	99999.000	138.219	99999.000	138.219	99999.000	11.934	0.000	53.281	0.20000000	8.422	14.793	8.422	14.793	8.422	14.793	0.000	1.925	0.000	1.925	0.000	1.925	45.287	99999.000	45.287	99999.000	45.287	99999.000	0.424817	0.809123	0.791116	0.086206	0.812500	0.549368	0.109091
4.732	0.023	63.125	0.60000000	3.270	6.260	3.270	6.260	3.270	6.260	0.000	1.273	0.000	1.273	0.000	1.273	52.344	99999.000	52.344	99999.000	52.344	99999.000	9.830	0.028	34.882	0.00000000	8.061	14.525	8.061	14.525	8.061	14.525	0.000	0.526	0.000	0.526	0.000	0.526	31.830	96.600	31.830	96.600	31.830	96.600	0.369665	0.808110	0.785837	0.104001	0.806452	0.476563	0.148148
5.555	0.004	63.125	0.10000000	3.379	6.273	3.379	6.273	3.379	6.273	0.000	1.443	0.000	1.443	0.000	1.443	34.414	99999.000	34.414	99999.000	34.414	99999.000	10.402	0.000	47.324	0.50000000	9.189	12.660	9.189	12.660	9.189	12.660	0.000	1.833	0.000	1.833	0.000	1.833	30.410	526.699	30.410	526.699	30.410	526.699	0.364309	0.849868	0.819098	0.170088	0.803419	0.447524	0.120690
5.205	0.239	38.047	1.00000000	4.604	6.064	4.604	6.064	4.604	6.064	0.000	0.019	0.000	0.019	0.000	0.019	35.820	99999.000	35.820	99999.000	35.820	99999.000	14.951	0.002	33.371	0.30000000	9.225	21.068	9.225	21.068	9.225	21.068	0.000	5.170	0.000	5.170	0.000	5.170	28.081	105.325	28.081	105.325	28.081	105.325	0.498323	0.844471	0.823182	0.120401	0.769231	0.550494	0.094340
5.086	0.002	125.703	0.00000000	3.277	5.672	3.277	5.672	3.277	5.672	0.000	1.352	0.000	1.352	0.000	1.352	45.547	99999.000	45.547	99999.000	45.547	99999.000	11.090	0.002	27.422	0.30000000	3.094	15.539	3.094	15.539	3.094	15.539	0.000	4.261	0.000	4.261	0.000	4.261	17.466	96.484	17.466	96.484	17.466	96.484	0.328397	0.796519	0.753301	0.175183	0.796116	0.469681	0.145455
6.611	0.009	83.574	0.00000000	5.746	6.900	5.746	6.900	5.746	6.900	0.000	0.810	0.000	0.810	0.000	0.810	35.332	99999.000	35.332	99999.000	35.332	99999.000	12.574	0.000	77.656	0.00000000	9.512	14.645	9.512	14.645	9.512	14.645	0.000	1.582	0.000	1.582	0.000	1.582	68.359	461.875	68.359	461.875	68.359	461.875	0.373261	0.842166	0.827351	0.085808	0.838983	0.438690	0.080645
5.719	0.011	59.141	0.60000000	3.158	6.863	3.158	6.863	3.158	6.863	0.000	1.564	0.000	1.564	0.000	1.564	27.637	99999.000	27.637	99999.000	27.637	99999.000	9.350	0.803	25.377	0.30000000	6.727	12.369	6.727	12.369	6.727	12.369	0.000	2.855	0.000	2.855	0.000	2.855	14.556	2675.377	14.556	2675.377	14.556	2675.377	0.350183	0.751479	0.749507	0.007872	0.761364	0.359862	0.039216
7.014	0.000	80.000	0.00000000	4.107	8.061	4.107	8.061	4.107	8.061	0.000	1.937	0.000	1.937	0.000	1.937	28.965	99999.000	28.965	99999.000	28.965	99999.000	13.125	0.000	131.562	0.00000000	8.869	15.170	8.869	15.170	8.869	15.170	0.000	1.971	0.000	1.971	0.000	1.971	90.781	99999.000	90.781	99999.000	90.781	99999.000	0.484003	0.752624	0.742129	0.040699	0.788136	0.462568	0.103448
7.637	0.019	20.439	0.90000000	5.066	11.449	5.066	11.449	5.066	11.449	0.000	1.522	0.000	1.522	0.000	1.522	9.746	281.377	9.746	281.377	9.746	281.377	15.229	0.005	38.047	0.30000000	10.518	19.107	10.518	19.107	10.518	19.107	0.000	2.911	0.000	2.911	0.000	2.911	40.234	118.984	40.234	118.984	40.234	118.984	0.447629	0.750167	0.724783	0.092233	0.750000	0.482288	0.134615
6.951	0.000	169.219	0.20000000	5.463	7.479	5.463	7.479	5.463	7.479	0.000	1.793	0.000	1.793	0.000	1.793	102.812	99999.000	102.812	99999.000	102.812	99999.000	9.217	3.148	63.984	0.60000000	6.818	15.293	6.818	15.293	6.818	15.293	0.000	4.472	0.000	4.472	0.000	4.472	55.459	99999.000	55.459	99999.000	55.459	99999.000	0.364207	0.837410	0.834532	0.017391	0.778689	0.403682	0.016667
3.947	0.526	37.598	0.70000000	2.576	5.613	2.576	5.613	2.576	5.613	0.000	0.789	0.000	0.789	0.000	0.789	30.762	99999.000	30.762	99999.000	30.762	99999.000	6.277	2.753	43.984	0.80000000	1.840	12.051	1.840	12.051	1.840	12.051	0.000	3.994	0.000	3.994	0.000	3.994	19.902	99999.000	19.902	99999.000	19.902	99999.000	0.337604	0.807599	0.740196	0.259435	0.787611	0.460729	0.127273
3.936	0.856	30.752	1.00000000	3.275	5.553	3.275	5.553	3.275	5.553	0.000	0.909	0.000	0.909	0.000	0.909	22.383	99999.000	22.383	99999.000	22.383	99999.000	9.320	2.134	31.475	0.40000000	8.074	13.771	8.074	13.771	8.074	13.771	0.000	2.626	0.000	2.626	0.000	2.626	24.062	99999.000	24.062	99999.000	24.062	99999.000	0.425934	0.819786	0.767486	0.224930	0.787037	0.529203	0.035714
5.207	0.554	23.740	0.90000000	3.150	6.125	3.150	6.125	3.150	6.125	0.000	1.753	0.000	1.753	0.000	1.753	25.811	99999.000	25.811	99999.000	25.811	99999.000	10.848	0.005	29.268	0.20000000	7.789	12.502	7.789	12.502	7.789	12.502	0.000	1.895	0.000	1.895	0.000	1.895	34.062	116.299	34.062	116.299	34.062	116.299	0.244866	0.844116	0.839986	0.025807	0.781250	0.427384	0.019231
4.906	0.002	99999.000	0.00000000	4.402	5.342	4.402	5.342	4.402	5.342	0.000	0.049	0.000	0.049	0.000	0.049	74.469	99999.000	74.469	99999.000	74.469	99999.000	10.473	0.009	51.978	0.40000000	8.316	14.943	8.316	14.943	8.316	14.943	0.000	0.007	0.000	0.007	0.000	0.007	61.431	99999.000	61.431	99999.000	61.431	99999.000	0.426215	0.804663	0.794581	0.049080	0.805310	0.517504	0.053571
7.471	0.004	24.570	0.60000000	3.518	9.666	3.518	9.666	3.518	9.666	0.000	1.737	0.000	1.737	0.000	1.737	16.660	99999.000	16.660	99999.000	16.660	99999.000	12.986	0.004	74.453	0.00000000	10.684	13.014	10.684	13.014	10.684	13.014	0.000	1.290	0.000	1.290	0.000	1.290	49.280	99999.000	49.280	99999.000	49.280	99999.000	0.464913	0.753031	0.668939	0.254006	0.744681	0.433823	0.111111
4.605	0.000	233.750	0.00000000	3.793	5.266	3.793	5.266	3.793	5.266	0.000	0.884	0.000	0.884	0.000	0.884	100.625	99999.000	100.625	99999.000	100.625	99999.000	7.590	0.687	32.744	0.90000000	6.684	11.039	6.684	11.039	6.684	11.039	0.000	2.099	0.000	2.099	0.000	2.099	22.390	99999.000	22.390	99999.000	22.390	99999.000	0.320170	0.824528	0.803773	0.105768	0.836538	0.397122	0.150000
6.783	0.007	23.086	0.30000000	4.199	8.775	4.199	8.775	4.199	8.775	0.000	0.012	0.000	0.012	0.000	0.012	13.889	277.773	13.889	277.773	13.889	277.773	12.006	0.004	98.672	0.00000000	8.064	13.584	8.064	13.584	8.064	13.584	0.000	2.313	0.000	2.313	0.000	2.313	106.023	99999.000	106.023	99999.000	106.023	99999.000	0.460110	0.712251	0.620370	0.242026	0.737374	0.471254	0.061224
5.750	2.934	27.637	0.60000000	1.938	10.432	1.938	10.432	1.938	10.432	0.000	10.610	0.000	10.610	0.000	10.610	21.765	99999.000	21.765	99999.000	21.765	99999.000	13.662	0.000	46.553	0.00000000	6.232	14.834	6.232	14.834	6.232	14.834	0.000	2.317	0.000	2.317	0.000	2.317	32.352	128.584	32.352	128.584	32.352	128.584	0.377165	0.751116	0.738839	0.047007	0.771930	0.348093	0.048387
6.516	0.004	9.270	1.00000000	3.131	9.084	3.131	9.084	3.131	9.084	0.000	0.012	0.000	0.012	0.000	0.012	3.661	38.665	3.661	38.665	3.661	38.665	11.170	0.000	32.783	0.20000000	6.365	10.977	6.365	10.977	6.365	10.977	0.000	6.272	0.000	6.272	0.000	6.272	26.921	101.221	26.921	101.221	26.921	101.221	0.353123	0.636501	0.464053	0.321764	0.756410	0.518229	0.127660
4.641	1.207	36.680	0.50000000	2.471	7.572	2.471	7.572	2.471	7.572	0.000	7.620	0.000	7.620	0.000	7.620	36.094	99999.000	36.094	99999.000	36.094	99999.000	11.174	0.000	43.281	0.20000000	7.787	15.332	7.787	15.332	7.787	15.332	0.000	1.313	0.000	1.313	0.000	1.313	46.309	614.531	46.309	614.531	46.309	614.531	0.365972	0.795907	0.779420	0.074744	0.792793	0.428387	0.035088
6.861	0.002	21.016	0.70000000	2.373	8.369	2.373	8.369	2.373	8.369	0.000	3.159	0.000	3.159	0.000	3.159	8.111	99999.000	8.111	99999.000	8.111	99999.000	12.449	0.004	25.319	0.90000000	6.871	15.465	6.871	15.465	6.871	15.465	0.000	1.786	0.000	1.786	0.000	1.786	22.906	125.006	22.906	125.006	22.906	125.006	0.374477	0.772938	0.751159	0.087524	0.780000	0.387149	0.098039
5.361	0.845	25.225	0.60000000	2.459	8.270	2.459	8.270	2.459	8.270	0.000	3.645	0.000	3.645	0.000	3.645	15.557	99999.000	15.557	99999.000	15.557	99999.000	14.406	0.007	47.607	0.20000000	10.947	18.609	10.947	18.609	10.947	18.609	0.000	3.818	0.000	3.818	0.000	3.818	35.675	961.357	35.675	961.357	35.675	961.357	0.437670	0.775678	0.775047	0.002802	0.758929	0.516701	0.017241
8.146	0.000	14.889	0.80000000	5.943	13.084	5.943	13.084	5.943	13.084	0.000	1.345	0.000	1.345	0.000	1.345	12.184	72.340	12.184	72.340	12.184	72.340	16.938	0.000	31.836	0.30000000	9.180	23.652	9.180	23.652	9.180	23.652	0.000	0.984	0.000	0.984	0.000	0.984	14.521	76.582	14.521	76.582	14.521	76.582	0.453864	0.478695	0.467649	0.020751	0.680000	0.522832	0.028571
3.988	0.000	99999.000	0.00000000	3.680	4.453	3.680	4.453	3.680	4.453	0.000	0.040	0.000	0.040	0.000	0.040	38.375	99999.000	38.375	99999.000	38.375	99999.000	7.660	0.007	31.445	0.50000000	3.934	9.504	3.934	9.504	3.934	9.504	0.000	1.923	0.000	1.923	0.000	1.923	12.754	203.320	12.754	203.320	12.754	203.320	0.296395	0.780323	0.768870	0.049550	0.776316	0.428977	0.068182
6.465	0.053	62.080	0.30000000	4.428	7.643	4.428	7.643	4.428	7.643	0.000	1.041	0.000	1.041	0.000	1.041	43.721	99999.000	43.721	99999.000	43.721	99999.000	12.689	0.002	160.625	0.10000000	9.900	13.768	9.900	13.768	9.900	13.768	0.000	1.869	0.000	1.869	0.000	1.869	127.344	99999.000	127.344	99999.000	127.344	99999.000	0.570760	0.828835	0.808949	0.104092	0.772358	0.462489	0.105263
4.357	1.044	38.340	0.50000000	2.453	6.994	2.453	6.994	2.453	6.994	0.000	1.793	0.000	1.793	0.000	1.793	15.142	99999.000	15.142	99999.000	15.142	99999.000	9.334	0.002	37.369	0.20000000	7.678	12.195	7.678	12.195	7.678	12.195	0.000	2.971	0.000	2.971	0.000	2.971	26.354	657.369	26.354	657.369	26.354	657.369	0.317212	0.760609	0.742194	0.071430	0.777778	0.363334	0.052632
6.293	0.000	53.438	0.20000000	4.217	6.334	4.217	6.334	4.217	6.334	0.000	1.791	0.000	1.791	0.000	1.791	35.508	99999.000	35.508	99999.000	35.508	99999.000	10.766	0.004	64.531	0.00000000	8.348	11.984	8.348	11.984	8.348	11.984	0.000	1.229	0.000	1.229	0.000	1.229	47.871	673.281	47.871	673.281	47.871	673.281	0.328457	0.801956	0.793399	0.041421	0.741935	0.370268	0.092593
4.982	1.371	29.268	1.00000000	2.906	8.006	2.906	8.006	2.906	8.006	0.000	3.041	0.000	3.041	0.000	3.041	12.222	99999.000	12.222	99999.000	12.222	99999.000	7.904	0.652	29.624	1.00000000	6.615	10.691	6.615	10.691	6.615	10.691	0.000	0.888	0.000	0.888	0.000	0.888	31.372	259.468	31.372	259.468	31.372	259.468	0.241038	0.736760	0.718068	0.066299	0.745098	0.227904	0.127273
3.842	1.164	37.070	0.80000000	3.381	8.188	3.381	8.188	3.381	8.188	0.000	3.345	0.000	3.345	0.000	3.345	12.812	99999.000	12.812	99999.000	12.812	99999.000	10.008	0.002	26.581	0.70000000	4.770	12.225	4.770	12.225	4.770	12.225	0.000	5.752	0.000	5.752	0.000	5.752	26.210	135.956	26.210	135.956	26.210	135.956	0.309079	0.732012	0.696035	0.118358	0.811321	0.426486	0.174603
